Job_Satisfaction,Performance_Rating,Years_At_Company,Work_Life_Balance,Distance_From_Home,Monthly_Income,Education_Level,Age,Num_Companies_Worked,Employee_Role,Annual_Bonus,Training_Hours,Department,Annual_Bonus_Squared,Annual_Bonus_Training_Hours_Interaction,Employee_Turnover
0.146007399,0.144686408,0.215097548,0.517525726,0.443030626,0.261600659,0.28001696,0.766088909,0.077872807,0.898189939,0.394367007,0.753002518,0.154610803,0.155525336,0.296959349,0
0.610362849,0.877507925,0.594027443,0.443167436,0.328581809,0.970093212,0.47824871,0.359246688,0.907728198,0.811864359,0.588739472,0.566064234,0.497350618,0.346614165,0.333264358,1
0.613113179,0.079047254,0.422310072,0.40815435,0.182403782,0.181567172,0.32826971,0.517643181,0.613105381,0.707818684,0.810695525,0.401635567,0.412253822,0.657227234,0.325604157,0
0.854985588,0.763975942,0.055372781,0.296455971,0.328240618,0.866153276,0.693122384,0.856941368,0.153552734,0.603379137,0.307713691,0.287756917,0.948821699,0.094687716,0.088546743,0
0.548051288,0.654219595,0.222084857,0.919127358,0.859735921,0.787143287,0.025481023,0.194527152,0.916697415,0.809053928,0.846159622,0.404569501,0.25637473,0.715986107,0.342330376,1
0.291666133,0.776333682,0.273349708,0.380582868,0.478575858,0.575111116,0.99610044,0.232209755,0.353423703,0.262891177,0.361113437,0.100804517,0.359809767,0.130402914,0.036401866,1
0.863855606,0.117531856,0.517379107,0.132068106,0.716859681,0.396059703,0.565421312,0.183279836,0.144847759,0.488056281,0.355612738,0.940431945,0.765325254,0.126460419,0.334429579,1
0.080673861,0.799730129,0.162170873,0.194574524,0.882035923,0.938964897,0.318471244,0.8421681,0.85885691,0.605390481,0.566088448,0.575838409,0.301289188,0.320456131,0.325975471,0
0.225621273,0.179389013,0.031712067,0.717658927,0.161951946,0.455388959,0.120388358,0.365518111,0.397467625,0.912985976,0.705316756,0.906142174,0.489096332,0.497471726,0.639117258,0
0.683270696,0.518337787,0.178065886,0.972933617,0.33843742,0.615423406,0.878594238,0.506688844,0.11513785,0.818739084,0.353213767,0.983066869,0.883825446,0.124759965,0.347232752,1
0.657318917,0.517326084,0.484965645,0.901162171,0.554645059,0.826861603,0.725573534,0.038557246,0.773110053,0.21687025,0.903149647,0.042924191,0.333072034,0.815679285,0.038766968,1
0.670197638,0.198379237,0.920258913,0.153731989,0.616689556,0.242406504,0.942166482,0.324467196,0.589636563,0.129509376,0.479372056,0.608836289,0.770696189,0.229797568,0.291859104,1
0.271639014,0.507776345,0.25039335,0.292645265,0.425163038,0.610911461,0.842562922,0.278654644,0.327374251,0.64467492,0.994845366,0.230766018,0.220773583,0.989717303,0.229576504,0
0.415671856,0.093124618,0.014273543,0.877612648,0.078111746,0.292824576,0.664045374,0.84450443,0.321262737,0.652068502,0.472131293,0.051013033,0.408363003,0.222907958,0.024084849,0
0.771986936,0.542520364,0.892593454,0.106781399,0.189283655,0.766247875,0.33596727,0.069476092,0.703088417,0.135720277,0.119193858,0.502849019,0.411990375,0.014207176,0.059936515,1
0.929428364,0.744542688,0.546009785,0.209464803,0.006356139,0.772649917,0.312298617,0.21404058,0.172311527,0.808796385,0.620632906,0.641300778,0.925437259,0.385185204,0.398012366,1
0.760078199,0.729233276,0.196933794,0.2110601,0.148692326,0.935191917,0.748787953,0.744126833,0.901788321,0.981082172,0.655151515,0.566338822,0.534313249,0.429223508,0.371037737,0
0.693724758,0.104368948,0.385147534,0.592365072,0.696071165,0.034686247,0.085365654,0.247217198,0.48021828,0.524787418,0.39342635,0.053093495,0.522114882,0.154784293,0.02088838,1
0.694465104,0.297462389,0.690299255,0.46802057,0.252122978,0.913304828,0.233650578,0.082151435,0.05222015,0.316333795,0.140267841,0.258275305,0.991959172,0.019675067,0.036227719,0
0.117700719,0.856117341,0.111045564,0.645859281,0.245217563,0.449117544,0.573019923,0.91967546,0.28451376,0.387694847,0.199595771,0.343621635,0.125811828,0.039838472,0.068585425,0
0.649986123,0.65925569,0.674646559,0.121320863,0.643873151,0.449302695,0.355670385,0.539379216,0.851747941,0.242202591,0.042883796,0.32249341,0.753249964,0.00183902,0.013829742,1
0.384334374,0.276457913,0.271783268,0.412716243,0.372993653,0.745197449,0.19250094,0.351999407,0.021307887,0.6214423,0.950350592,0.77822771,0.954119758,0.903166248,0.739589166,0
0.601560003,0.513534167,0.782137329,0.887078198,0.00201192,0.973626996,0.344120737,0.399127342,0.3676832,0.844363383,0.736792639,0.178910893,0.408093556,0.542863393,0.131820229,1
0.697159696,0.491439747,0.424629241,0.231609181,0.987455851,0.123619352,0.2034919,0.377411326,0.131120374,0.935324474,0.910381391,0.43819278,0.492400695,0.828794277,0.398922553,1
0.370852799,0.19705428,0.459855884,0.044612301,0.799795885,0.076956447,0.518835149,0.3068101,0.577542949,0.959433341,0.645570244,0.035362436,0.43040244,0.416760941,0.022828936,0
0.093384098,0.22045513,0.249541747,0.227470208,0.350221702,0.144876105,0.731501357,0.342654855,0.122365234,0.593599781,0.179648175,0.058056321,0.163292142,0.032273467,0.010429712,0
0.026816936,0.309724907,0.924823813,0.050505407,0.272025194,0.533388554,0.740197139,0.228056421,0.300344188,0.194538429,0.443062054,0.50434605,0.899226971,0.196303984,0.223456597,0
0.95258633,0.173926168,0.476438265,0.887650512,0.709921841,0.535382427,0.687828053,0.4377935,0.396805882,0.62783804,0.737008232,0.937460225,0.836545547,0.543181134,0.690915903,1
0.717017969,0.390937305,0.095168247,0.135596885,0.973902958,0.051717662,0.711619337,0.943681528,0.129259547,0.722264378,0.302456598,0.236965018,0.852622608,0.091479994,0.071671633,0
0.007209024,0.001631414,0.407376756,0.428353609,0.216259792,0.595919099,0.447487543,0.431672921,0.98986571,0.977341388,0.74315774,0.211340924,0.84755585,0.552283426,0.157059644,0
0.004087295,0.568581082,0.723689066,0.383011882,0.867918274,0.485067807,0.282551356,0.549445026,0.905515768,0.682448866,0.95007935,0.447619276,0.658479492,0.902650772,0.425273831,1
0.814892221,0.196884691,0.271681358,0.639727044,0.390058037,0.303069289,0.254615935,0.485730787,0.775536872,0.805325958,0.790569701,0.885645251,0.050741831,0.625000452,0.700164301,0
0.370794409,0.918714429,0.404525144,0.741399491,0.156813021,0.533681076,0.493733963,0.591231947,0.67988749,0.861019442,0.229967247,0.381534111,0.057182788,0.052884935,0.087740349,0
0.880180902,0.603558473,0.610214163,0.165994968,0.976175609,0.308018336,0.789037449,0.26702374,0.788899179,0.628425122,0.255612357,0.881944223,0.571559238,0.065337677,0.225435842,1
0.495975027,0.975846413,0.497633157,0.278791417,0.302431245,0.743642724,0.437107039,0.418788485,0.020486595,0.30527816,0.86038308,0.803504498,0.74651086,0.740259044,0.691321675,0
0.032673172,0.393788243,0.019610501,0.816345535,0.186967181,0.674547908,0.277066163,0.135351114,0.930295339,0.595024616,0.890631047,0.306599402,0.829835334,0.793223662,0.273066946,0
0.31075135,0.783749086,0.00154525,0.347508612,0.423585087,0.736239263,0.808141895,0.607832512,0.529847545,0.935019225,0.418335961,0.983742174,0.725870469,0.175004976,0.411534727,0
0.504386324,0.557650814,0.317872847,0.614175002,0.419600363,0.199228146,0.6566051,0.373840569,0.785066379,0.415394958,0.508271375,0.787466479,0.447878093,0.258339791,0.40024667,0
0.571591041,0.520172793,0.081789941,0.86235649,0.281711168,0.376350079,0.475153414,0.81693483,0.594938031,0.563957204,0.362377576,0.279684672,0.478120232,0.131317508,0.101351453,1
0.136365266,0.82769963,0.309193682,0.76632279,0.113263135,0.960898596,0.560823342,0.23698729,0.802164633,0.577352273,0.242746826,0.661184226,0.632939923,0.058926022,0.160500372,0
0.261031917,0.667581769,0.118343035,0.327146586,0.995937369,0.248285684,0.758727951,0.059498293,0.712687011,0.418492147,0.657558599,0.020573596,0.764260992,0.432383311,0.013528345,0
0.77322453,0.719555944,0.913578918,0.728960198,0.107145318,0.664994824,0.412059338,0.259614777,0.601951422,0.302190167,0.530856326,0.575977385,0.529066915,0.281808439,0.305761238,1
0.640564594,0.688648317,0.042454489,0.514480341,0.546868179,0.340100746,0.068596835,0.2289076,0.357983937,0.435141987,0.590926726,0.722391519,0.317631873,0.349194395,0.426880455,1
0.58510841,0.970854955,0.489713878,0.790301963,0.231410961,0.101961135,0.181326992,0.342304117,0.460682856,0.889387037,0.592625531,0.642610093,0.384949047,0.35120502,0.380827148,1
0.979831544,0.384520669,0.519611436,0.665113786,0.49829092,0.725876439,0.026030225,0.676701547,0.324393498,0.879364097,0.14340792,0.030643464,0.060951094,0.020565832,0.004394515,1
0.93930446,0.539890611,0.174915305,0.720642547,0.103547194,0.77164479,0.457289111,0.132661956,0.037211036,0.993377994,0.27436829,0.952248622,0.501836337,0.075277959,0.261266826,1
0.909632911,0.548445851,0.305129382,0.023949276,0.830450074,0.87912289,0.627759005,0.368114077,0.542119491,0.137860584,0.522686906,0.114368143,0.003366939,0.273201601,0.059778731,1
0.406862625,0.46740614,0.429753113,0.452383788,0.227791276,0.218288492,0.832779155,0.667082076,0.975778758,0.160224868,0.923445432,0.76557746,0.527574746,0.852751466,0.706969008,0
0.879563315,0.457648184,0.471736095,0.278806374,0.309839352,0.993522252,0.277821171,0.937410879,0.322434943,0.724212359,0.257951283,0.277446107,0.926588095,0.066538864,0.071567579,0
0.088933438,0.03383238,0.71070446,0.7420036,0.470371217,0.864316218,0.588406143,0.757362553,0.935982507,0.790363613,0.310548699,0.118971366,0.039770638,0.096440494,0.036946403,0
0.840826817,0.471485881,0.378679651,0.271517205,0.053834014,0.047317376,0.327988086,0.22387709,0.666789004,0.169620902,0.909050608,0.967726544,0.474892225,0.826373007,0.879712402,0
0.974256213,0.990345002,0.409054095,0.162954426,0.638761757,0.490305347,0.989409777,0.065304207,0.783234438,0.288398497,0.24141862,0.662504572,0.246063185,0.05828295,0.159940939,1
0.031834602,0.775622325,0.12610199,0.780592141,0.616668253,0.474318181,0.480458533,0.092658074,0.222780705,0.642847218,0.873098206,0.237202699,0.084776946,0.762300477,0.207101251,0
0.631017806,0.89680842,0.323016864,0.241515276,0.105836591,0.371875457,0.67772681,0.115597947,0.783014527,0.677183516,0.387799075,0.1747698,0.403813293,0.150388122,0.067775567,0
0.36678022,0.29762418,0.068599591,0.352527532,0.232196046,0.762927338,0.1116283,0.143681042,0.278510301,0.288026829,0.846304937,0.791283656,0.578635633,0.716232046,0.669667265,0
0.640045546,0.666272832,0.638041808,0.189613969,0.208310587,0.241463051,0.732993916,0.499354524,0.671255574,0.79936341,0.56406952,0.471141041,0.402515097,0.318174424,0.265756301,0
0.973568213,0.871127045,0.345445561,0.372457626,0.660278273,0.458446544,0.554611378,0.970966119,0.090657674,0.594785631,0.677589925,0.219370741,0.586094734,0.459128107,0.148643404,1
0.373215956,0.222863818,0.080532003,0.085310923,0.221396446,0.100014061,0.265039698,0.066149462,0.065604867,0.85627618,0.162120261,0.559682406,0.773455544,0.026282979,0.090735858,0
0.193334641,0.346607811,0.506531683,0.629461227,0.732142219,0.890111541,0.989088437,0.662856479,0.845364519,0.778038847,0.307532039,0.87569227,0.042763138,0.094575955,0.26930343,0
0.136043342,0.275665328,0.239580039,0.734296203,0.716975073,0.584482994,0.091333798,0.566261854,0.079237026,0.018173019,0.352596115,0.240544919,0.594647681,0.12432402,0.084815204,0
0.559039858,0.027689866,0.766088253,0.714190216,0.717259575,0.207213229,0.070282708,0.997284423,0.477797233,0.726242742,0.096417378,0.504932264,0.504096659,0.009296311,0.048684245,1
0.322155105,0.291976545,0.737854693,0.749644145,0.173332281,0.698139558,0.786216999,0.277951183,0.984658734,0.697169725,0.585067692,0.842913049,0.726695391,0.342304204,0.493161192,1
0.413307672,0.224325123,0.646099071,0.377302704,0.239175146,0.843921344,0.702945113,0.471648675,0.285935395,0.872293102,0.419383815,0.465396732,0.191993018,0.175882784,0.195179857,0
0.207723864,0.179120884,0.043447241,0.59863041,0.976569861,0.892388734,0.661069845,0.241368734,0.757232651,0.927297766,0.673576425,0.755383193,0.792822263,0.4537052,0.508808311,0
0.915652841,0.019232059,0.569872151,0.294650242,0.849028635,0.632849657,0.538877004,0.11458817,0.540222805,0.631904146,0.955912309,0.58505101,0.967400602,0.913768343,0.559257462,0
0.422170827,0.644867144,0.496906036,0.823265727,0.397536076,0.949288364,0.827952052,0.787129823,0.153421959,0.240456525,0.349665683,0.180530156,0.074733127,0.12226609,0.0631252,1
0.080205196,0.13791411,0.653113684,0.224337411,0.826099103,0.416006478,0.482399813,0.128638158,0.02816361,0.759236232,0.073989704,0.64015902,0.537531451,0.005474476,0.047365176,0
0.669672433,0.963777718,0.697986443,0.687387194,0.783389479,0.649937666,0.409155081,0.233989593,0.956674968,0.645730829,0.006972965,0.375987572,0.041192099,4.86e-05,0.002621748,1
0.440468852,0.104088629,0.729878678,0.216778087,0.361279778,0.033394412,0.253101532,0.84905416,0.533516844,0.732130073,0.207587654,0.196178019,0.583826684,0.043092634,0.040724135,0
0.697728402,0.970375328,0.17527552,0.201966428,0.693723339,0.779153925,0.490549055,0.609686465,0.212682409,0.476614229,0.112071881,0.321421925,0.284779705,0.012560106,0.03602236,1
0.876943398,0.313797717,0.701422784,0.940097764,0.179366891,0.108570584,0.986537775,0.050025891,0.281007065,0.869339781,0.275420254,0.175530838,0.781831183,0.075856317,0.048344748,1
0.40067224,0.404383405,0.421528464,0.702094645,0.451913152,0.260580818,0.493116663,0.945688972,0.471167247,0.139011698,0.823451495,0.917478873,0.340490172,0.678072365,0.755499349,1
0.108093685,0.480323206,0.368089111,0.851461566,0.06472821,0.133081528,0.346749427,0.663265217,0.452138281,0.074461126,0.329592775,0.488701684,0.384897455,0.108631397,0.161072544,0
0.71724137,0.721921857,0.65323086,0.264811278,0.555953287,0.714659046,0.499569795,0.90777142,0.749765462,0.930890406,0.565988328,0.074456056,0.886237564,0.320342787,0.042141259,1
0.635239394,0.511974925,0.159846058,0.725309867,0.31966411,0.38821479,0.851543852,0.681125054,0.082670897,0.565379088,0.086920114,0.64545649,0.394652312,0.007555106,0.056103152,1
0.0187951,0.86868568,0.537618715,0.736935719,0.21760227,0.124657681,0.155878107,0.845914043,0.258456835,0.617665209,0.354460971,0.440395571,0.85517383,0.12564258,0.156103042,1
0.699616761,0.413857455,0.4583306,0.193847675,0.672871335,0.076258762,0.957108608,0.582401954,0.162907145,0.633631599,0.485267629,0.74097373,0.613208871,0.235484672,0.359570565,0
0.435413502,0.863222112,0.670246981,0.930967533,0.262021188,0.812402508,0.116773209,0.801930098,0.84872924,0.406596483,0.700013836,0.968702455,0.184933903,0.490019371,0.678105122,1
0.76525826,0.935158319,0.636774677,0.957138222,0.190444669,0.563937277,0.685506985,0.71497633,0.755847451,0.333150102,0.88219458,0.131705562,0.278535714,0.778267276,0.116189933,1
0.571152968,0.9146943,0.738638711,0.856666282,0.182197645,0.125664445,0.544071134,0.697370826,0.954988048,0.371534408,0.346556852,0.515854298,0.684937937,0.120101652,0.178772842,1
0.280309235,0.097918799,0.501236312,0.923231837,0.618640754,0.208826625,0.682429573,0.768361144,0.320760562,0.559209401,0.681953131,0.160353145,0.96410094,0.465060074,0.10935333,0
0.036619174,0.388179849,0.607320346,0.424364087,0.655692146,0.038800615,0.867160508,0.077657127,0.287746322,0.293368916,0.011813637,0.094023881,0.851883929,0.000139562,0.001110764,0
0.228618346,0.837202027,0.342457878,0.979243374,0.849817629,0.904919301,0.573673511,0.294151352,0.197525006,0.527871921,0.671515725,0.741788635,0.170383213,0.450933369,0.498122733,1
0.874074381,0.284524244,0.744338437,0.243315108,0.071891154,0.450393991,0.018593363,0.735673747,0.247954026,0.898491559,0.024887779,0.387289721,0.41189779,0.000619402,0.009638781,0
0.862624837,0.340174762,0.31334162,0.212527267,0.201419249,0.84831463,0.557290956,0.236082547,0.797132736,0.907415469,0.312488346,0.769341106,0.912081019,0.097648966,0.24041013,0
0.456468001,0.070943868,0.794986145,0.808174757,0.721977507,0.99655075,0.992117135,0.179420402,0.795412464,0.659824098,0.726467937,0.990900502,0.83661925,0.527755663,0.719857443,1
0.931910241,0.156127873,0.716427728,0.566442606,0.564122852,0.530221107,0.088514858,0.162535652,0.340932122,0.410748165,0.020382293,0.036931364,0.093713945,0.000415438,0.000752746,1
0.318341432,0.28852306,0.169632598,0.547791887,0.844539691,0.496920912,0.359898382,0.927110837,0.133849508,0.480319168,0.761411123,0.897923294,0.927780391,0.579746898,0.683688784,0
0.280963662,0.867424378,0.749724476,0.838434704,0.529068743,0.842288426,0.115174955,0.919636134,0.225921458,0.785528719,0.000982487,0.929733391,0.951609347,9.65e-07,0.000913451,1
0.062021582,0.483684891,0.30601225,0.084698497,0.249418855,0.990494372,0.729139411,0.691466334,0.407598443,0.774370956,0.837496503,0.08697617,0.352134755,0.701400392,0.072842238,0
0.21435953,0.797237892,0.248485288,0.997857983,0.69398814,0.477222481,0.57043669,0.610872724,0.96894482,0.161741195,0.272395803,0.709591048,0.239857983,0.074199473,0.193289623,1
0.886953638,0.858857447,0.573804308,0.147574446,0.704148538,0.944787859,0.819305085,0.076531061,0.022523466,0.460635913,0.913008726,0.722362794,0.999385583,0.833584934,0.659523535,1
0.046738712,0.64137067,0.968821298,0.850424908,0.295674297,0.610935284,0.450364762,0.584575203,0.561768277,0.733228107,0.320819074,0.432321757,0.579102567,0.102924878,0.138697066,1
0.614511637,0.118932197,0.588721814,0.373265842,0.604719561,0.736299186,0.839010459,0.304622827,0.483350612,0.404794746,0.986737206,0.566226943,0.08941807,0.973650315,0.558717192,1
0.851323438,0.235567201,0.75818347,0.633825113,0.955126034,0.260246577,0.154277778,0.312121015,0.257958778,0.75683276,0.733109304,0.669684901,0.216379114,0.537449251,0.490952231,1
0.614769886,0.037129604,0.014251515,0.342103875,0.823471719,0.866134706,0.960812529,0.065121469,0.044571111,0.913283596,0.305046698,0.557987401,0.982444883,0.093053488,0.170212214,0
0.273371612,0.274281073,0.748245876,0.564787148,0.560255936,0.051360943,0.647450042,0.271118048,0.599624745,0.118615103,0.102304441,0.565142938,0.328130311,0.010466199,0.057816632,0
0.470940417,0.229261443,0.349963495,0.896496715,0.134626908,0.21572406,0.060692693,0.70888113,0.529410714,0.474320341,0.034415176,0.961342666,0.844077365,0.001184404,0.033084777,0
0.806874314,0.222093022,0.572780581,0.324042715,0.658916433,0.522609647,0.625488805,0.617670024,0.736435821,0.798882287,0.061877768,0.94837685,0.406444912,0.003828858,0.058683443,1
0.492506089,0.104737794,0.113553107,0.416803307,0.185321139,0.920953833,0.212078243,0.376369757,0.512381882,0.330402237,0.664596266,0.605255556,0.939367695,0.441688197,0.402250583,0
0.035538473,0.42025934,0.89669425,0.277569351,0.172309325,0.928208394,0.168223255,0.374840537,0.72901551,0.260924008,0.229849528,0.397667234,0.787364815,0.052830805,0.091403626,0
0.072546561,0.245347306,0.447498701,0.731456685,0.698656598,0.667027476,0.942400043,0.036388849,0.604796327,0.156602886,0.808645261,0.85815044,0.628032926,0.653907157,0.693939286,0
0.774186116,0.132036639,0.883485526,0.090815775,0.745340663,0.914915564,0.645119432,0.56713986,0.719854729,0.221582799,0.301889363,0.833517317,0.090496004,0.091137188,0.251630012,0
0.548771777,0.03994729,0.750777461,0.531732962,0.452873831,0.893691738,0.784448157,0.871650454,0.204224554,0.490935309,0.368846011,0.31848835,0.301898393,0.136047379,0.117473157,0
0.627778874,0.314052697,0.828000373,0.782078811,0.575306707,0.145015589,0.697381466,0.895348664,0.25010111,0.958685896,0.771302397,0.300321575,0.616821124,0.594907388,0.231638751,1
0.458413253,0.741023927,0.210951444,0.338252924,0.112441737,0.453852444,0.03651923,0.649135024,0.581485436,0.575133925,0.459891628,0.732529271,0.373065504,0.21150031,0.336884079,0
0.628155671,0.917049621,0.420459671,0.387614081,0.36126683,0.199190715,0.832763198,0.230161578,0.554411585,0.781341397,0.025794481,0.503514106,0.402218354,0.000665355,0.012987885,1
0.811518471,0.476083986,0.52315599,0.250520586,0.605043017,0.302904809,0.577284015,0.169678116,0.159469092,0.417029741,0.426819515,0.268109265,0.13159685,0.182174898,0.114434266,1
0.351585176,0.4547061,0.108521099,0.318753338,0.069708416,0.45125048,0.238437127,0.567582106,0.865705255,0.198372638,0.380744871,0.131855431,0.486811204,0.144966657,0.050203279,0
0.210450255,0.56979848,0.636405445,0.934317115,0.621630054,0.246932742,0.462803798,0.38188671,0.107455787,0.348265446,0.564481608,0.483219867,0.159240717,0.318639486,0.272768728,1
0.817622719,0.111979807,0.289681668,0.735396889,0.621354237,0.443152663,0.668914,0.770968303,0.897508709,0.440355112,0.642609699,0.38146028,0.927049865,0.412947225,0.245130076,0
0.789944703,0.096538723,0.577548732,0.534148076,0.4311922,0.209169155,0.427526514,0.844283139,0.730703374,0.440603233,0.967588681,0.785291916,0.044260618,0.936227856,0.759839569,0
0.241547308,0.092965602,0.209551489,0.529649525,0.382113577,0.295815993,0.048431691,0.052636049,0.812672359,0.549794983,0.933394133,0.245712263,0.13883838,0.871224608,0.229346385,0
0.355324969,0.650877155,0.973704118,0.876466488,0.79551762,0.025164591,0.107270092,0.692501749,0.525205283,0.751868282,0.284215318,0.498442989,0.271469223,0.080778347,0.141665132,1
0.77116639,0.430263282,0.669549561,0.579788757,0.795798634,0.130780983,0.612969053,0.923777845,0.16370395,0.576854858,0.960000346,0.107471322,0.043303324,0.921600664,0.103172506,1
0.839471984,0.570473379,0.546075049,0.261307946,0.903325076,0.56477734,0.411312251,0.559499274,0.104466697,0.111434295,0.927285292,0.218555739,0.270281145,0.859858012,0.202663522,1
0.536715297,0.343698646,0.090852223,0.864997275,0.299758191,0.501172319,0.398492706,0.329872001,0.229291343,0.118113997,0.0906568,0.918054847,0.256587394,0.008218655,0.083227915,0
0.257392775,0.044658824,0.503468609,0.920547383,0.029440283,0.013741593,0.587748087,0.542986237,0.015706349,0.103068751,0.836394642,0.452638446,0.124387267,0.699555998,0.378584372,0
0.334544151,0.90685483,0.079356251,0.764816812,0.489710645,0.637433436,0.587824245,0.530258604,0.698347355,0.545706339,0.922471698,0.551677586,0.919665732,0.850954033,0.508906959,1
0.69740499,0.72480097,0.359194679,0.657271292,0.711550575,0.204926732,0.544325565,0.847969044,0.665308839,0.770477429,0.916245001,0.009241773,0.229770703,0.839504902,0.008467728,1
0.344000886,0.114297681,0.742202757,0.521470526,0.469731324,0.83711004,0.492906127,0.294975459,0.748431728,0.269847188,0.276285488,0.208734789,0.103387324,0.076333671,0.057670393,0
0.716526791,0.666804823,0.821344563,0.426396916,0.912529254,0.109167724,0.187203309,0.683717575,0.25377268,0.164590546,0.886493745,0.068400846,0.991471107,0.78587116,0.060636923,1
0.174719733,0.086535684,0.453783418,0.542307388,0.822860747,0.576383668,0.586346935,0.317778441,0.297468062,0.298827197,0.047155557,0.283012028,0.792011541,0.002223647,0.01334559,1
0.590093508,0.490594846,0.044326885,0.502326978,0.625623352,0.896217583,0.437836035,0.230854858,0.027076551,0.682657101,0.832703569,0.306195293,0.617008953,0.693395234,0.254969913,1
0.906555499,0.774047333,0.333145152,0.08110139,0.407241171,0.232234142,0.132487635,0.053427182,0.725594364,0.011427459,0.770580749,0.146946645,0.079522083,0.59379469,0.113234256,1
0.074113547,0.882910433,0.146734599,0.843041086,0.764720261,0.73881821,0.687197681,0.202501711,0.657790948,0.10859034,0.859617455,0.200370721,0.439605331,0.738942168,0.172242169,1
0.758968859,0.817424509,0.282201441,0.255156052,0.441357623,0.393856758,0.507819068,0.211584202,0.493800475,0.812752423,0.882883392,0.666762262,0.288130464,0.779483084,0.588673328,1
0.503343244,0.62224373,0.025874561,0.110319142,0.827692634,0.006450157,0.064660601,0.054084055,0.176731673,0.823769148,0.673646496,0.341797497,0.551554092,0.453799601,0.230250686,0
0.72525428,0.501324382,0.956083635,0.643990199,0.423855049,0.606393214,0.019193198,0.301574817,0.660173537,0.290077607,0.618015429,0.428768701,0.135474064,0.38194307,0.264985673,1
0.27218717,0.457455924,0.423898936,0.162751737,0.322823512,0.714891235,0.053999754,0.633006015,0.365539458,0.935449884,0.289798162,0.968943891,0.852729186,0.083982975,0.280798159,0
0.789264665,0.228554748,0.608951719,0.269593424,0.234671185,0.327836985,0.063575742,0.746386228,0.88131006,0.01698511,0.652442415,0.562900663,0.9053939,0.425681105,0.367260268,0
0.240572533,0.714692647,0.378278428,0.820285338,0.738979971,0.585986574,0.094475325,0.981999409,0.520672857,0.260179285,0.602134639,0.70677982,0.467504498,0.362566123,0.425576611,1
0.89798766,0.430090445,0.025314461,0.64736763,0.075541364,0.127572345,0.993533217,0.679337116,0.660075704,0.335281459,0.541842475,0.384091917,0.445602698,0.293593268,0.208117315,0
0.454391208,0.033336524,0.283720195,0.289039638,0.649835198,0.923908288,0.732305786,0.763374748,0.421198913,0.242670297,0.268001351,0.29692222,0.762268521,0.071824724,0.079575556,0
0.771935139,0.399628056,0.890657248,0.75685764,0.097023278,0.556010996,0.163004236,0.565879425,0.571317821,0.293285822,0.601282899,0.126681913,0.815736422,0.361541125,0.076171668,1
0.488442467,0.134267024,0.850628,0.574990327,0.739937481,0.704664654,0.968211771,0.295307322,0.705306773,0.365676333,0.395410721,0.230594637,0.344010176,0.156349638,0.091179592,0
0.966371744,0.497740002,0.076514798,0.30817969,0.001772386,0.579414242,0.99947825,0.590099498,0.610072929,0.327726613,0.237032546,0.508156572,0.899786167,0.056184428,0.120449646,0
0.716804476,0.973875928,0.390729432,0.043428161,0.727325593,0.309146004,0.917925566,0.18253879,0.376668655,0.023677019,0.43870247,0.190003724,0.597092316,0.192459857,0.083355103,1
0.100412836,0.284236225,0.911832555,0.020561379,0.503542724,0.178115213,0.850084463,0.524183494,0.962150845,0.518746941,0.290427215,0.125826089,0.012369611,0.084347967,0.036543321,0
0.272958342,0.499621212,0.33207435,0.510438176,0.2293639,0.198060478,0.73399834,0.385727537,0.232566191,0.858420401,0.401700477,0.115870165,0.708047964,0.161363273,0.046545101,0
0.711557253,0.335208609,0.459196923,0.940489656,0.35494748,0.172985677,0.472094057,0.652591619,0.12651426,0.122101419,0.303694891,0.907649101,0.674603851,0.092230587,0.275648395,1
0.235834224,0.6204999,0.639622243,0.948540301,0.778276167,0.84834527,0.490419908,0.185348587,0.995815293,0.129355761,0.471457319,0.068093099,0.943850857,0.222272004,0.03210299,1
0.546950062,0.29361682,0.968204391,0.226196301,0.01573824,0.325854842,0.502509397,0.028362934,0.5592483,0.874282775,0.704732194,0.622968323,0.955961751,0.496647466,0.439025833,0
0.969926592,0.067661757,0.187613563,0.318122293,0.946067344,0.228555026,0.565094573,0.11776113,0.270667204,0.276109715,0.708466263,0.108829082,0.756984494,0.501924446,0.077101733,0
0.9659011,0.26392287,0.068972898,0.014767383,0.603436689,0.052146445,0.925108773,0.884183974,0.901208828,0.648244765,0.031026046,0.56184358,0.077520948,0.000962616,0.017431785,0
0.46966251,0.235488754,0.477004149,0.569288655,0.839518372,0.774746325,0.256628473,0.128723329,0.00129705,0.398619021,0.85536502,0.161392896,0.286719626,0.731649317,0.138049838,1
0.36054556,0.828656915,0.924966912,0.046007311,0.232626993,0.348519369,0.814966479,0.985491428,0.968971705,0.904948346,0.296556265,0.992011243,0.249420041,0.087945618,0.294187149,0
0.315163952,0.807278342,0.249978693,0.164790423,0.190514491,0.985676415,0.41330761,0.395967329,0.757018017,0.062739677,0.16953785,0.719880102,0.319651267,0.028743082,0.122046924,0
0.418736387,0.417340289,0.877278814,0.611901915,0.263502314,0.319645913,0.200824632,0.264643005,0.670162211,0.637763924,0.26164668,0.539731865,0.860631524,0.068458985,0.141219051,1
0.623459418,0.103918126,0.408204771,0.07141437,0.400912732,0.059448021,0.192876896,0.456381013,0.618082118,0.180967626,0.082393531,0.873720666,0.083454334,0.006788694,0.071988931,0
