SKU ID,Sector,Category,Segment,Brand,Revenue($),Units_sold,Page_traffic_equal_bin,Day,Month,Year
267,1,2,13,20,0,0,0.0,31,7,2021
258,1,2,11,20,0,0,0.0,4,9,2021
248,1,2,11,10,0,0,0.0,18,9,2021
256,1,2,11,20,0,0,0.0,25,9,2021
234,1,2,14,10,0,0,0.0,2,10,2021
238,1,2,14,10,0,0,0.0,16,10,2021
225,1,2,14,0,0,0,0.0,23,10,2021
238,1,2,14,10,0,0,0.0,30,10,2021
244,1,2,11,10,0,0,0.0,13,11,2021
234,1,2,14,10,0,0,0.0,4,12,2021
232,1,2,14,10,0,0,0.0,18,12,2021
220,1,2,14,0,0,0,0.0,26,3,2022
247,1,2,11,10,0,0,0.0,2,4,2022
223,1,2,14,0,0,0,0.0,16,4,2022
259,1,2,11,20,0,0,0.0,23,4,2022
231,1,2,14,10,0,0,0.0,28,5,2022
255,1,2,11,20,0,0,0.0,23,7,2022
246,1,2,11,10,0,0,0.0,6,8,2022
272,1,2,13,10,0,0,0.0,3,9,2022
237,1,2,14,10,0,0,0.0,10,12,2022
249,1,2,11,10,0,0,0.0,17,12,2022
273,1,2,13,10,0,0,0.0,31,12,2022
238,1,2,14,10,9581,499,0.0,23,1,2021
269,1,2,13,20,9000,549,0.0,6,2,2021
243,1,2,11,10,7653,516,0.0,20,2,2021
237,1,2,14,10,7310,472,0.0,13,3,2021
234,1,2,14,10,19920,1075,0.0,24,4,2021
249,1,2,11,10,17072,1005,0.0,8,5,2021
265,1,2,13,20,22663,1291,0.0,29,5,2021
249,1,2,11,10,14956,830,0.0,12,6,2021
228,1,2,14,0,7560,600,0.0,3,7,2021
221,1,2,14,0,17555,965,0.0,31,7,2021
239,1,2,14,10,15793,866,0.0,14,8,2021
236,1,2,14,10,16853,1003,0.0,4,9,2021
236,1,2,14,10,17063,1057,0.0,11,9,2021
220,1,2,14,0,18104,1200,0.0,25,9,2021
229,1,2,14,0,25819,1541,1.0,2,10,2021
225,1,2,14,0,15397,773,0.0,30,10,2021
227,1,2,14,0,30356,1423,0.0,13,11,2021
247,1,2,11,10,24649,1241,0.0,27,11,2021
224,1,2,14,0,20180,1077,0.0,11,12,2021
249,1,2,11,10,22198,1155,0.0,18,12,2021
267,1,2,13,20,19887,903,1.0,1,1,2022
222,1,2,14,0,27752,1349,1.0,26,2,2022
231,1,2,14,10,34804,1444,1.0,26,3,2022
242,1,2,11,10,30741,1364,1.0,2,4,2022
258,1,2,11,20,33050,1394,1.0,9,4,2022
252,1,2,11,20,31104,1297,0.0,7,5,2022
245,1,2,11,10,32087,1361,0.0,4,6,2022
224,1,2,14,0,28381,1343,0.0,18,6,2022
235,1,2,14,10,27365,1314,0.0,25,6,2022
250,1,2,11,20,32715,1554,0.0,2,7,2022
249,1,2,11,10,35175,1581,0.0,9,7,2022
238,1,2,14,10,30055,1428,0.0,16,7,2022
224,1,2,14,0,32560,1476,0.0,23,7,2022
231,1,2,14,10,28670,1485,0.0,10,9,2022
250,1,2,11,20,28717,1649,0.0,15,10,2022
222,1,2,14,0,26736,1296,0.0,29,10,2022
228,1,2,14,0,28640,1407,0.0,5,11,2022
238,1,2,14,10,33964,1667,0.0,12,11,2022
227,1,2,14,0,30116,1694,0.0,3,12,2022
233,1,2,14,10,28365,1356,0.0,24,12,2022
236,1,2,14,10,30391,1583,0.0,31,12,2022
234,1,2,14,10,34000,1431,1.0,23,1,2021
220,1,2,14,0,31152,1322,1.0,13,2,2021
249,1,2,11,10,30736,1298,1.0,13,3,2021
250,1,2,11,20,30569,1429,1.0,10,4,2021
225,1,2,14,0,33307,1528,1.0,17,4,2021
222,1,2,14,0,37276,1738,1.0,1,5,2021
224,1,2,14,0,26715,1531,1.0,8,5,2021
248,1,2,11,10,23166,1446,1.0,15,5,2021
232,1,2,14,10,34762,1959,1.0,5,6,2021
270,1,2,13,10,26227,1493,1.0,12,6,2021
242,1,2,11,10,32487,1565,1.0,24,7,2021
273,1,2,13,10,28495,1450,1.0,31,7,2021
242,1,2,11,10,25220,1437,1.0,14,8,2021
234,1,2,14,10,24568,1319,1.0,28,8,2021
226,1,2,14,0,25395,1327,1.0,4,9,2021
256,1,2,11,20,20011,1195,0.0,18,9,2021
241,1,2,11,10,21720,1420,1.0,25,9,2021
228,1,2,14,0,26851,1670,1.0,2,10,2021
243,1,2,11,10,12607,885,0.0,6,11,2021
238,1,2,14,10,25547,1273,0.0,11,12,2021
246,1,2,11,10,21409,927,0.0,25,12,2021
235,1,2,14,10,23841,996,0.0,1,1,2022
228,1,2,14,0,22605,953,0.0,12,2,2022
220,1,2,14,0,25101,1045,0.0,19,2,2022
225,1,2,14,0,21113,922,0.0,26,2,2022
229,1,2,14,0,18750,890,1.0,23,4,2022
258,1,2,11,20,20464,1028,1.0,30,4,2022
256,1,2,11,20,21016,1053,0.0,14,5,2022
227,1,2,14,0,17938,1240,1.0,18,6,2022
256,1,2,11,20,14910,1064,1.0,25,6,2022
226,1,2,14,0,20057,972,1.0,27,8,2022
220,1,2,14,0,28508,1109,0.0,10,9,2022
249,1,2,11,10,41690,1830,1.0,15,10,2022
260,1,2,13,20,22952,991,1.0,29,10,2022
230,1,2,14,10,25725,1140,0.0,26,11,2022
224,1,2,14,0,29391,1348,0.0,3,12,2022
240,1,2,11,10,30455,1284,1.0,17,12,2022
223,1,2,14,0,26032,1069,0.0,24,12,2022
248,1,2,11,10,0,0,0.0,2,1,2021
237,1,2,14,10,0,0,0.0,9,1,2021
249,1,2,11,10,0,0,0.0,6,2,2021
276,1,2,13,10,0,0,0.0,20,2,2021
223,1,2,14,0,0,0,0.0,6,3,2021
222,1,2,14,0,0,0,0.0,27,3,2021
230,1,2,14,10,0,0,0.0,3,4,2021
241,1,2,11,10,0,0,0.0,17,4,2021
221,1,2,14,0,0,0,0.0,1,5,2021
224,1,2,14,0,0,0,0.0,8,5,2021
278,1,2,13,10,0,0,0.0,22,5,2021
237,1,2,14,10,0,0,0.0,29,5,2021
225,1,2,14,0,0,0,0.0,19,6,2021
225,1,2,14,0,0,0,0.0,14,8,2021
255,1,2,11,20,0,0,0.0,4,9,2021
225,1,2,14,0,0,0,0.0,11,9,2021
236,1,2,14,10,0,0,0.0,18,9,2021
235,1,2,14,10,0,0,0.0,25,9,2021
238,1,2,14,10,0,0,0.0,9,10,2021
256,1,2,11,20,0,0,0.0,30,10,2021
222,1,2,14,0,0,0,0.0,27,11,2021
235,1,2,14,10,0,0,0.0,11,12,2021
227,1,2,14,0,0,0,0.0,18,12,2021
226,1,2,14,0,0,0,0.0,29,1,2022
252,1,2,11,20,0,0,0.0,12,2,2022
266,1,2,13,20,0,0,0.0,23,4,2022
239,1,2,14,10,0,0,0.0,14,5,2022
228,1,2,14,0,0,0,0.0,21,5,2022
235,1,2,14,10,0,0,0.0,11,6,2022
245,1,2,11,10,0,0,0.0,18,6,2022
244,1,2,11,10,0,0,0.0,16,7,2022
238,1,2,14,10,0,0,0.0,23,7,2022
222,1,2,14,0,0,0,0.0,6,8,2022
222,1,2,14,0,0,0,0.0,13,8,2022
241,1,2,11,10,0,0,0.0,20,8,2022
234,1,2,14,10,0,0,0.0,3,9,2022
224,1,2,14,0,0,0,0.0,17,9,2022
272,1,2,13,10,0,0,0.0,24,9,2022
277,1,2,13,10,0,0,0.0,1,10,2022
238,1,2,14,10,0,0,0.0,8,10,2022
273,1,2,13,10,0,0,0.0,15,10,2022
250,1,2,11,20,0,0,0.0,19,11,2022
274,1,2,13,10,0,0,0.0,26,11,2022
234,1,2,14,10,0,0,0.0,10,12,2022
275,1,2,13,10,0,0,0.0,17,12,2022
223,1,2,14,0,0,0,0.0,31,12,2022
258,1,2,11,20,23828,935,1.0,20,2,2021
229,1,2,14,0,26341,976,0.0,6,3,2021
236,1,2,14,10,27052,1018,0.0,13,3,2021
230,1,2,14,10,24730,967,0.0,20,3,2021
278,1,2,13,10,21460,900,0.0,27,3,2021
233,1,2,14,10,26199,1074,0.0,10,4,2021
224,1,2,14,0,25554,1097,0.0,8,5,2021
236,1,2,14,10,11851,472,0.0,19,6,2021
223,1,2,14,0,19169,824,0.0,26,6,2021
229,1,2,14,0,22608,1077,0.0,14,8,2021
272,1,2,13,10,30502,1178,0.0,4,9,2021
238,1,2,14,10,35104,1497,1.0,18,9,2021
222,1,2,14,0,31560,1496,0.0,25,9,2021
224,1,2,14,0,38085,1765,0.0,2,10,2021
243,1,2,11,10,37549,1632,0.0,9,10,2021
220,1,2,14,0,26600,1071,0.0,6,11,2021
246,1,2,11,10,30209,1096,0.0,29,1,2022
253,1,2,11,20,24824,707,0.0,5,2,2022
220,1,2,14,0,30140,1009,0.0,19,2,2022
238,1,2,14,10,17927,786,0.0,12,3,2022
249,1,2,11,10,31311,1189,1.0,19,3,2022
237,1,2,14,10,27618,1021,0.0,26,3,2022
259,1,2,11,20,28784,1113,0.0,16,4,2022
225,1,2,14,0,29167,1125,0.0,23,4,2022
235,1,2,14,10,26189,799,0.0,23,7,2022
225,1,2,14,0,20815,609,0.0,30,7,2022
220,1,2,14,0,23899,817,0.0,20,8,2022
254,1,2,11,20,30481,829,0.0,10,9,2022
227,1,2,14,0,30103,907,0.0,17,9,2022
276,1,2,13,10,24337,732,0.0,24,9,2022
232,1,2,14,10,28758,847,0.0,8,10,2022
258,1,2,11,20,24157,726,0.0,29,10,2022
242,1,2,11,10,23066,746,0.0,5,11,2022
232,1,2,14,10,28954,830,0.0,12,11,2022
255,1,2,11,20,37101,1078,0.0,31,12,2022
252,1,2,11,20,29563,1396,1.0,20,2,2021
228,1,2,14,0,36046,1725,1.0,27,2,2021
238,1,2,14,10,30595,1464,1.0,17,4,2021
238,1,2,14,10,25239,1198,0.0,22,5,2021
232,1,2,14,10,29489,1324,1.0,3,7,2021
234,1,2,14,10,19283,819,0.0,2,10,2021
231,1,2,14,10,29882,1257,0.0,23,10,2021
237,1,2,14,10,25150,1058,0.0,6,11,2021
232,1,2,14,10,27791,1096,0.0,20,11,2021
248,1,2,11,10,23480,960,0.0,27,11,2021
237,1,2,14,10,29397,1262,1.0,1,1,2022
227,1,2,14,0,34609,1526,1.0,15,1,2022
270,1,2,13,10,21332,1086,0.0,22,1,2022
245,1,2,11,10,25044,1039,0.0,12,2,2022
231,1,2,14,10,25829,982,0.0,19,2,2022
247,1,2,11,10,28983,1181,0.0,5,3,2022
246,1,2,11,10,28531,1182,0.0,2,4,2022
247,1,2,11,10,18988,632,0.0,11,6,2022
233,1,2,14,10,17097,538,1.0,18,6,2022
233,1,2,14,10,17833,654,0.0,9,7,2022
259,1,2,11,20,20414,761,0.0,16,7,2022
223,1,2,14,0,22568,851,0.0,23,7,2022
220,1,2,14,0,41681,1453,1.0,13,8,2022
223,1,2,14,0,39832,1274,1.0,27,8,2022
226,1,2,14,0,31537,1055,1.0,3,9,2022
255,1,2,11,20,37968,1351,0.0,17,12,2022
257,1,2,11,20,34336,1285,1.0,31,12,2022
228,1,2,14,0,30037,1408,0.0,30,1,2021
238,1,2,14,10,34919,1490,0.0,6,3,2021
220,1,2,14,0,31528,1366,0.0,13,3,2021
255,1,2,11,20,34283,1637,1.0,15,5,2021
231,1,2,14,10,39611,1984,1.0,12,6,2021
229,1,2,14,0,26411,1281,0.0,10,7,2021
227,1,2,14,0,34356,1579,0.0,11,9,2021
220,1,2,14,0,31419,1532,0.0,9,10,2021
227,1,2,14,0,32873,1542,1.0,16,10,2021
239,1,2,14,10,23343,1115,0.0,30,10,2021
263,1,2,13,20,34223,1461,0.0,27,11,2021
267,1,2,13,20,41257,1799,1.0,4,12,2021
221,1,2,14,0,23827,1040,0.0,25,12,2021
244,1,2,11,10,33411,1529,1.0,22,1,2022
241,1,2,11,10,36401,1614,1.0,19,2,2022
227,1,2,14,0,39358,1646,1.0,26,2,2022
252,1,2,11,20,29425,1250,0.0,23,4,2022
235,1,2,14,10,35147,1475,0.0,14,5,2022
278,1,2,13,10,32705,1444,0.0,4,6,2022
255,1,2,11,20,32432,1548,0.0,25,6,2022
227,1,2,14,0,31628,1453,0.0,9,7,2022
237,1,2,14,10,30328,1324,0.0,27,8,2022
278,1,2,13,10,39507,1500,0.0,10,9,2022
256,1,2,11,20,29849,1314,0.0,17,9,2022
239,1,2,14,10,27354,1247,0.0,24,9,2022
245,1,2,11,10,35352,1405,0.0,1,10,2022
223,1,2,14,0,37662,1704,1.0,15,10,2022
247,1,2,11,10,33024,1360,0.0,12,11,2022
274,1,2,13,10,36422,1545,0.0,3,12,2022
244,1,2,11,10,25460,1132,0.0,17,12,2022
229,1,2,14,0,34749,1711,1.0,16,1,2021
228,1,2,14,0,28807,1614,1.0,6,2,2021
225,1,2,14,0,31243,1797,1.0,27,2,2021
252,1,2,11,20,27113,1533,1.0,20,3,2021
227,1,2,14,0,30354,1604,1.0,3,4,2021
239,1,2,14,10,28938,1553,1.0,10,4,2021
270,1,2,13,10,27549,1508,1.0,17,4,2021
251,1,2,11,20,31103,1499,1.0,1,5,2021
234,1,2,14,10,24251,1152,0.0,8,5,2021
256,1,2,11,20,23632,1179,1.0,12,6,2021
252,1,2,11,20,20098,1134,0.0,31,7,2021
253,1,2,11,20,15720,1017,0.0,21,8,2021
237,1,2,14,10,34217,2122,1.0,23,10,2021
266,1,2,13,20,29786,1815,1.0,30,10,2021
276,1,2,13,10,24331,1039,1.0,11,12,2021
228,1,2,14,0,34350,1812,1.0,1,1,2022
224,1,2,14,0,33928,1688,1.0,12,2,2022
229,1,2,14,0,33470,1554,1.0,19,2,2022
253,1,2,11,20,36768,1748,1.0,5,3,2022
255,1,2,11,20,39600,1846,1.0,2,4,2022
248,1,2,11,10,37380,1779,1.0,9,4,2022
233,1,2,14,10,33561,1606,1.0,23,4,2022
246,1,2,11,10,29767,1277,1.0,4,6,2022
233,1,2,14,10,30743,1305,1.0,18,6,2022
220,1,2,14,0,28142,1215,0.0,9,7,2022
269,1,2,13,20,33252,1470,1.0,30,7,2022
221,1,2,14,0,38105,1570,0.0,20,8,2022
234,1,2,14,10,34710,1386,0.0,10,9,2022
258,1,2,11,20,43516,1679,0.0,24,9,2022
239,1,2,14,10,39271,1638,1.0,29,10,2022
222,1,2,14,0,41094,1723,1.0,12,11,2022
220,1,2,14,0,36808,1769,0.0,3,12,2022
230,1,2,14,10,28861,1542,1.0,9,1,2021
236,1,2,14,10,20343,1291,1.0,30,1,2021
225,1,2,14,0,23762,1235,1.0,6,3,2021
239,1,2,14,10,27770,1524,1.0,3,4,2021
273,1,2,13,10,29523,1628,1.0,10,4,2021
262,1,2,13,20,26157,1503,1.0,17,4,2021
266,1,2,13,20,33564,1831,1.0,1,5,2021
236,1,2,14,10,32446,1842,1.0,8,5,2021
230,1,2,14,10,32000,1783,1.0,15,5,2021
252,1,2,11,20,29608,1686,1.0,22,5,2021
246,1,2,11,10,16936,1251,0.0,19,6,2021
267,1,2,13,20,23678,1666,1.0,26,6,2021
229,1,2,14,0,23889,1705,1.0,7,8,2021
270,1,2,13,10,26116,1562,1.0,18,9,2021
241,1,2,11,10,23872,1728,1.0,25,9,2021
241,1,2,11,10,27937,1775,1.0,9,10,2021
239,1,2,14,10,25012,1653,1.0,16,10,2021
276,1,2,13,10,30541,1394,0.0,27,11,2021
234,1,2,14,10,29098,1412,1.0,11,12,2021
236,1,2,14,10,32117,1505,1.0,18,12,2021
230,1,2,14,10,26710,1328,1.0,15,1,2022
236,1,2,14,10,34439,1689,1.0,29,1,2022
238,1,2,14,10,13863,671,0.0,5,2,2022
272,1,2,13,10,9944,446,0.0,19,2,2022
235,1,2,14,10,23507,1233,0.0,12,3,2022
241,1,2,11,10,22852,1124,1.0,2,4,2022
232,1,2,14,10,22787,1147,1.0,16,4,2022
235,1,2,14,10,21333,1248,1.0,18,6,2022
250,1,2,11,20,22567,1308,1.0,25,6,2022
238,1,2,14,10,24743,1163,1.0,9,7,2022
258,1,2,11,20,36920,1632,1.0,6,8,2022
239,1,2,14,10,25412,1354,1.0,20,8,2022
222,1,2,14,0,29131,1388,1.0,3,9,2022
265,1,2,13,20,19073,1286,1.0,17,9,2022
253,1,2,11,20,35764,1902,1.0,22,10,2022
233,1,2,14,10,24284,1526,0.0,5,11,2022
222,1,2,14,0,31416,1737,1.0,12,11,2022
222,1,2,14,0,38740,2124,1.0,3,12,2022
221,1,2,14,0,32627,1839,1.0,17,12,2022
266,1,2,13,20,0,0,0.0,30,1,2021
239,1,2,14,10,0,0,0.0,20,3,2021
240,1,2,11,10,0,0,0.0,3,4,2021
273,1,2,13,10,0,0,0.0,31,7,2021
251,1,2,11,20,0,0,0.0,21,8,2021
236,1,2,14,10,0,0,0.0,11,9,2021
220,1,2,14,0,0,0,0.0,25,9,2021
232,1,2,14,10,0,0,0.0,2,10,2021
237,1,2,14,10,0,0,0.0,9,10,2021
254,1,2,11,20,0,0,0.0,23,10,2021
257,1,2,11,20,0,0,0.0,30,10,2021
279,1,2,13,10,0,0,0.0,13,11,2021
238,1,2,14,10,0,0,0.0,20,11,2021
257,1,2,11,20,0,0,0.0,4,12,2021
258,1,2,11,20,0,0,0.0,5,3,2022
243,1,2,11,10,0,0,0.0,12,3,2022
230,1,2,14,10,0,0,0.0,19,3,2022
255,1,2,11,20,0,0,0.0,2,4,2022
225,1,2,14,0,0,0,0.0,9,4,2022
222,1,2,14,0,0,0,0.0,14,5,2022
247,1,2,11,10,0,0,0.0,18,6,2022
277,1,2,13,10,0,0,0.0,2,7,2022
251,1,2,11,20,0,0,0.0,9,7,2022
263,1,2,13,20,0,0,0.0,30,7,2022
261,1,2,13,20,0,0,0.0,6,8,2022
255,1,2,11,20,0,0,0.0,13,8,2022
239,1,2,14,10,0,0,0.0,27,8,2022
224,1,2,14,0,0,0,0.0,3,9,2022
258,1,2,11,20,0,0,0.0,17,9,2022
236,1,2,14,10,0,0,0.0,24,9,2022
232,1,2,14,10,0,0,0.0,15,10,2022
235,1,2,14,10,0,0,0.0,29,10,2022
235,1,2,14,10,0,0,0.0,5,11,2022
256,1,2,11,20,0,0,0.0,3,12,2022
228,1,2,14,0,19544,915,1.0,9,1,2021
249,1,2,11,10,19772,1009,1.0,13,2,2021
228,1,2,14,0,16012,874,0.0,27,3,2021
273,1,2,13,10,23394,1055,0.0,1,5,2021
226,1,2,14,0,18299,884,0.0,8,5,2021
252,1,2,11,20,23381,1287,0.0,29,5,2021
240,1,2,11,10,21661,1286,0.0,5,6,2021
228,1,2,14,0,19096,823,0.0,19,6,2021
224,1,2,14,0,34592,1736,1.0,3,7,2021
225,1,2,14,0,19947,1078,1.0,10,7,2021
242,1,2,11,10,15218,821,0.0,31,7,2021
256,1,2,11,20,30802,1567,1.0,18,9,2021
224,1,2,14,0,36435,2008,1.0,25,9,2021
236,1,2,14,10,26315,1415,1.0,9,10,2021
227,1,2,14,0,27872,1708,1.0,16,10,2021
226,1,2,14,0,23234,1350,1.0,13,11,2021
227,1,2,14,0,22267,1154,0.0,27,11,2021
226,1,2,14,0,27393,1452,1.0,18,12,2021
225,1,2,14,0,18533,993,1.0,25,12,2021
250,1,2,11,20,41606,2175,1.0,15,1,2022
251,1,2,11,20,26901,1610,1.0,29,1,2022
226,1,2,14,0,20438,1414,1.0,19,2,2022
251,1,2,11,20,22212,1408,1.0,26,3,2022
221,1,2,14,0,24319,1429,1.0,23,4,2022
249,1,2,11,10,25175,1528,1.0,30,4,2022
224,1,2,14,0,26005,1519,1.0,14,5,2022
271,1,2,13,10,29309,1605,1.0,28,5,2022
261,1,2,13,20,24589,1383,0.0,25,6,2022
235,1,2,14,10,21562,1274,1.0,23,7,2022
241,1,2,11,10,18671,966,0.0,13,8,2022
253,1,2,11,20,17240,868,0.0,20,8,2022
234,1,2,14,10,24100,1127,0.0,10,9,2022
276,1,2,13,10,23540,1140,0.0,17,9,2022
229,1,2,14,0,14189,902,0.0,22,10,2022
221,1,2,14,0,25453,1132,1.0,29,10,2022
225,1,2,14,0,16595,933,1.0,12,11,2022
230,1,2,14,10,22022,1168,1.0,19,11,2022
255,1,2,11,20,20649,1050,0.0,26,11,2022
249,1,2,11,10,18685,860,0.0,24,12,2022
249,1,2,11,10,28610,1271,1.0,31,12,2022
270,1,2,13,10,15834,682,1.0,2,1,2021
258,1,2,11,20,19645,933,0.0,27,2,2021
248,1,2,11,10,18099,835,0.0,20,3,2021
242,1,2,11,10,14846,788,0.0,10,4,2021
235,1,2,14,10,21319,974,0.0,19,6,2021
241,1,2,11,10,20479,1086,0.0,24,7,2021
248,1,2,11,10,32114,1664,1.0,18,9,2021
253,1,2,11,20,38740,2099,1.0,2,10,2021
225,1,2,14,0,24680,1377,1.0,16,10,2021
224,1,2,14,0,28629,1394,1.0,13,11,2021
267,1,2,13,20,26011,1316,0.0,20,11,2021
236,1,2,14,10,33546,1572,1.0,4,12,2021
249,1,2,11,10,33253,1485,1.0,11,12,2021
240,1,2,11,10,36109,1633,1.0,18,12,2021
231,1,2,14,10,26142,1116,1.0,25,12,2021
233,1,2,14,10,40652,1749,1.0,15,1,2022
233,1,2,14,10,44524,1925,1.0,22,1,2022
229,1,2,14,0,30553,1414,1.0,19,3,2022
230,1,2,14,10,24946,1199,1.0,26,3,2022
252,1,2,11,20,37450,1533,1.0,28,5,2022
220,1,2,14,0,37997,1619,1.0,11,6,2022
242,1,2,11,10,37913,1630,0.0,25,6,2022
231,1,2,14,10,39890,1690,0.0,2,7,2022
224,1,2,14,0,29737,1286,0.0,9,7,2022
250,1,2,11,20,24867,1119,1.0,30,7,2022
238,1,2,14,10,21551,984,0.0,27,8,2022
255,1,2,11,20,28286,1234,0.0,3,9,2022
254,1,2,11,20,24364,1346,0.0,17,9,2022
224,1,2,14,0,25169,1182,0.0,1,10,2022
255,1,2,11,20,29906,1427,0.0,8,10,2022
246,1,2,11,10,36508,1825,0.0,15,10,2022
227,1,2,14,0,32138,1555,1.0,12,11,2022
223,1,2,14,0,39189,1872,1.0,3,12,2022
234,1,2,14,10,41419,1813,1.0,31,12,2022
221,1,2,14,0,16520,1111,1.0,30,1,2021
230,1,2,14,10,19453,1263,1.0,6,2,2021
238,1,2,14,10,18862,1226,1.0,20,2,2021
222,1,2,14,0,19184,1289,1.0,27,2,2021
229,1,2,14,0,13707,1070,1.0,27,3,2021
229,1,2,14,0,15634,1196,1.0,17,4,2021
239,1,2,14,10,22676,1655,1.0,1,5,2021
247,1,2,11,10,19777,1646,1.0,8,5,2021
225,1,2,14,0,18026,1531,1.0,15,5,2021
231,1,2,14,10,13670,1380,1.0,12,6,2021
246,1,2,11,10,18431,1290,1.0,19,6,2021
234,1,2,14,10,21907,1779,1.0,26,6,2021
227,1,2,14,0,23876,1852,1.0,3,7,2021
253,1,2,11,20,21140,1616,1.0,10,7,2021
242,1,2,11,10,24812,1772,1.0,21,8,2021
225,1,2,14,0,24324,1897,1.0,28,8,2021
254,1,2,11,20,26400,2300,1.0,2,10,2021
227,1,2,14,0,24237,1665,1.0,30,10,2021
248,1,2,11,10,24263,1671,1.0,6,11,2021
260,1,2,13,20,23906,1774,1.0,13,11,2021
251,1,2,11,20,26699,1730,1.0,27,11,2021
224,1,2,14,0,26364,1775,1.0,18,12,2021
255,1,2,11,20,14491,1075,1.0,25,12,2021
234,1,2,14,10,15306,1219,1.0,1,1,2022
232,1,2,14,10,25445,1933,1.0,8,1,2022
228,1,2,14,0,31899,2120,2.0,22,1,2022
238,1,2,14,10,16396,1379,1.0,19,2,2022
221,1,2,14,0,27354,1783,1.0,2,4,2022
258,1,2,11,20,24471,1735,1.0,9,4,2022
234,1,2,14,10,24234,1726,1.0,21,5,2022
224,1,2,14,0,23516,1676,1.0,28,5,2022
229,1,2,14,0,30110,1943,1.0,2,7,2022
227,1,2,14,0,22488,1536,1.0,16,7,2022
234,1,2,14,10,20030,1426,1.0,23,7,2022
256,1,2,11,20,21320,1503,1.0,6,8,2022
252,1,2,11,20,22659,1544,1.0,20,8,2022
223,1,2,14,0,20132,1438,1.0,27,8,2022
234,1,2,14,10,26691,1690,1.0,3,9,2022
233,1,2,14,10,33451,1950,1.0,24,9,2022
235,1,2,14,10,29587,1711,1.0,1,10,2022
237,1,2,14,10,48281,2516,1.0,15,10,2022
233,1,2,14,10,31663,1971,1.0,22,10,2022
230,1,2,14,10,38172,2233,1.0,12,11,2022
234,1,2,14,10,25881,1548,1.0,24,12,2022
221,1,2,14,0,17872,1269,1.0,2,1,2021
268,1,2,13,20,11697,1082,1.0,13,3,2021
248,1,2,11,10,15055,1179,1.0,27,3,2021
256,1,2,11,20,10929,1041,0.0,10,4,2021
266,1,2,13,20,11764,883,1.0,19,6,2021
249,1,2,11,10,23759,1462,1.0,17,7,2021
264,1,2,13,20,6834,735,0.0,7,8,2021
260,1,2,13,20,11821,1073,0.0,21,8,2021
254,1,2,11,20,15184,1395,0.0,2,10,2021
245,1,2,11,10,26803,1747,1.0,9,10,2021
223,1,2,14,0,31326,2004,1.0,16,10,2021
257,1,2,11,20,17255,1379,1.0,6,11,2021
251,1,2,11,20,14213,1243,1.0,13,11,2021
231,1,2,14,10,19205,1378,1.0,20,11,2021
229,1,2,14,0,18925,1265,0.0,27,11,2021
233,1,2,14,10,18211,1503,1.0,5,3,2022
242,1,2,11,10,21046,1481,1.0,2,4,2022
234,1,2,14,10,15287,1219,0.0,16,4,2022
253,1,2,11,20,17476,1355,0.0,7,5,2022
267,1,2,13,20,17527,1340,0.0,14,5,2022
224,1,2,14,0,17397,1405,0.0,21,5,2022
236,1,2,14,10,12377,1209,1.0,9,7,2022
237,1,2,14,10,14812,1292,1.0,30,7,2022
268,1,2,13,20,19838,1369,1.0,3,9,2022
264,1,2,13,20,20861,1379,1.0,10,9,2022
256,1,2,11,20,25442,1514,1.0,24,9,2022
235,1,2,14,10,12271,1115,0.0,15,10,2022
238,1,2,14,10,4606,1079,0.0,5,11,2022
241,1,2,11,10,18538,1547,0.0,10,12,2022
237,1,2,14,10,19067,1491,0.0,31,12,2022
236,1,2,14,10,0,0,0.0,2,1,2021
262,1,2,13,20,0,0,0.0,16,1,2021
244,1,2,11,10,0,0,0.0,6,3,2021
222,1,2,14,0,0,0,0.0,13,3,2021
254,1,2,11,20,0,0,0.0,20,3,2021
238,1,2,14,10,0,0,0.0,12,6,2021
228,1,2,14,0,0,0,0.0,26,6,2021
267,1,2,13,20,0,0,0.0,3,7,2021
225,1,2,14,0,0,0,0.0,24,7,2021
266,1,2,13,20,0,0,0.0,31,7,2021
226,1,2,14,0,0,0,0.0,9,10,2021
234,1,2,14,10,0,0,0.0,20,11,2021
227,1,2,14,0,0,0,0.0,27,11,2021
242,1,2,11,10,0,0,0.0,1,1,2022
232,1,2,14,10,0,0,0.0,29,1,2022
243,1,2,11,10,0,0,0.0,12,2,2022
240,1,2,11,10,0,0,0.0,19,3,2022
238,1,2,14,10,0,0,0.0,2,4,2022
220,1,2,14,0,0,0,0.0,30,4,2022
222,1,2,14,0,0,0,0.0,7,5,2022
230,1,2,14,10,0,0,0.0,14,5,2022
248,1,2,11,10,0,0,0.0,21,5,2022
260,1,2,13,20,0,0,0.0,4,6,2022
233,1,2,14,10,0,0,0.0,16,7,2022
250,1,2,11,20,0,0,0.0,10,9,2022
224,1,2,14,0,0,0,0.0,10,12,2022
222,1,2,14,0,0,0,0.0,17,12,2022
243,1,2,11,10,0,0,0.0,24,12,2022
236,1,2,14,10,0,0,0.0,16,1,2021
220,1,2,14,0,0,0,0.0,23,1,2021
244,1,2,11,10,0,0,0.0,27,2,2021
237,1,2,14,10,0,0,0.0,6,3,2021
231,1,2,14,10,0,0,0.0,10,4,2021
268,1,2,13,20,0,0,0.0,17,4,2021
249,1,2,11,10,0,0,0.0,24,4,2021
231,1,2,14,10,0,0,0.0,1,5,2021
245,1,2,11,10,0,0,0.0,8,5,2021
