SKU_ID,Date,Manufacturer,Sector,Category,Segment,Brand,Revenue($),Units_sold,Page_traffic,Online_Clicks,Online_Cost,Online_Impressions,num_unique_campaigns
SKU1217,2022-02-05,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,34329,1614,6586.0,0,0,0,
SKU1197,2022-03-26,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,31215,1528,5259.0,0,0,0,
SKU1200,2022-05-07,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,41364,1900,5264.0,0,0,0,
SKU1196,2022-09-10,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,36663,1500,4006.0,0,0,0,
SKU1199,2022-10-01,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,32638,1278,3272.0,0,0,0,
SKU1201,2021-01-16,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,12861,461,5933.0,0,0,0,
SKU1218,2021-03-06,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,19938,814,6813.0,0,0,0,
SKU1199,2021-04-03,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,10722,572,3605.0,0,0,0,
SKU1204,2021-06-12,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,20555,936,5604.0,0,0,0,
SKU1191,2021-06-19,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,25832,1305,7661.0,0,0,0,
SKU1200,2021-09-25,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,23670,1204,4033.0,0,0,0,
SKU1203,2021-11-27,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,22966,774,3812.0,0,0,0,
SKU1207,2021-12-04,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,29693,969,4098.0,0,0,0,
SKU1195,2022-02-19,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,26802,647,3870.0,0,0,0,
SKU1205,2022-05-14,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,35639,1175,4792.0,0,0,0,
SKU1207,2022-05-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,35241,1123,5285.0,0,0,0,
SKU1207,2022-07-09,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,24776,773,3709.0,0,0,0,
SKU1192,2022-07-16,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,31048,1033,5727.0,0,0,0,
SKU1207,2022-09-10,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,29427,828,4200.0,0,0,0,
SKU1203,2022-10-29,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,32166,1018,6014.0,0,0,0,
SKU1203,2022-12-10,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,35351,1293,5666.0,0,0,0,
SKU1212,2022-12-17,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,30479,1072,4909.0,0,0,0,
SKU1229,2021-01-02,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,27980,1039,5538.0,0,0,0,
SKU1198,2021-04-10,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,26982,1006,5078.0,0,0,0,
SKU1203,2021-05-01,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,18396,687,4319.0,0,0,0,
SKU1202,2021-05-08,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,13757,483,2829.0,0,0,0,
SKU1204,2021-05-29,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,13983,517,3200.0,0,0,0,
SKU1200,2021-08-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,28948,897,3971.0,0,0,0,
SKU1198,2021-09-11,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,18243,487,3454.0,0,0,0,
SKU1198,2021-11-27,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,12061,639,3176.0,0,0,0,
SKU1208,2021-12-04,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,16493,913,4352.0,0,0,0,
SKU1191,2022-01-01,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,16609,871,5540.0,0,0,0,
SKU1205,2022-01-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,14684,875,5767.0,0,0,0,
SKU1206,2022-02-19,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,31318,1286,6375.0,0,0,0,
SKU1191,2022-03-05,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,37601,1423,6019.0,0,0,0,
SKU1222,2022-05-07,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,34458,1257,5510.0,0,0,0,
SKU1193,2022-07-16,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,28910,914,5180.0,0,0,0,
SKU1206,2022-08-13,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,24951,973,3795.0,0,0,0,
SKU1201,2022-10-08,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,28834,852,2969.0,0,0,0,
SKU1200,2022-10-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,26910,956,4175.0,0,0,0,
SKU1191,2021-01-02,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1224,2021-01-09,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0.0,0,0,0,
SKU1191,2021-04-10,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1209,2021-05-08,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1210,2021-06-19,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1194,2021-08-07,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1228,2021-08-28,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0.0,0,0,0,
SKU1193,2021-10-23,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1196,2021-11-13,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1209,2021-12-11,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1203,2022-02-26,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1224,2022-05-07,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0.0,0,0,0,
SKU1192,2022-06-11,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1192,2022-07-02,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1223,2022-12-03,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0.0,0,0,0,
SKU1207,2021-01-09,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,33503,1944,7051.0,0,0,0,
SKU1205,2021-02-27,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,30779,1949,5959.0,0,0,0,
SKU1207,2021-03-20,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,24739,1605,4968.0,0,0,0,
SKU1228,2021-04-10,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,28556,1863,4701.0,0,0,0,
SKU1207,2021-05-29,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,17524,1448,3231.0,0,0,0,
SKU1198,2021-06-12,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,17269,1355,3402.0,0,0,0,
SKU1208,2021-06-19,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,26173,1646,4641.0,0,0,0,
SKU1204,2021-06-26,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,24019,1618,5094.0,0,0,0,
SKU1192,2021-07-31,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,24970,1476,4258.0,0,0,0,
SKU1204,2021-08-07,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,25674,1736,5480.0,0,0,0,
SKU1203,2021-11-20,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,24360,1171,3778.0,0,0,0,
SKU1222,2021-11-27,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,21994,1110,3411.0,0,0,0,
SKU1203,2021-12-11,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,25693,1302,4446.0,0,0,0,
SKU1206,2022-03-12,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,12966,753,2245.0,0,0,0,
SKU1195,2022-06-11,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,16826,931,2963.0,0,0,0,
SKU1197,2022-07-09,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,22455,995,2568.0,0,0,0,
SKU1199,2022-10-01,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,30937,1325,3647.0,0,0,0,
SKU1199,2022-12-10,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,33676,1471,2523.0,0,0,0,
SKU1229,2022-12-24,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,23720,988,2041.0,636.0,2553.775966256924,123779.0,4.0
SKU1191,2021-01-02,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,22110,1045,4688.0,0,0,0,
SKU1201,2021-03-13,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,22358,1107,4277.0,0,0,0,
SKU1200,2021-03-20,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,21125,1091,4301.0,0,0,0,
SKU1192,2021-05-08,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,19106,1115,3553.0,0,0,0,
SKU1224,2021-07-03,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,23460,996,3459.0,0,0,0,
SKU1225,2021-08-07,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,27430,1175,3890.0,0,0,0,
SKU1209,2021-08-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,30922,1196,4165.0,469.0,1092.964654292352,106650.0,2.0
SKU1201,2021-08-28,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,29647,1073,3961.0,0,0,0,
SKU1192,2021-11-06,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,28667,819,3145.0,0,0,0,
SKU1201,2021-12-18,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,30529,1034,2017.0,0,0,0,
SKU1198,2022-02-05,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,18584,396,937.0,0,0,0,
SKU1205,2022-03-19,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,25130,725,1866.0,0,0,0,
SKU1199,2022-04-09,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,30207,875,2305.0,0,0,0,
SKU1215,2022-06-04,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,31989,1024,2604.0,0,0,0,
SKU1191,2022-07-02,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,36209,1327,2981.0,0,0,0,
SKU1204,2022-08-20,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,43845,1236,3701.0,0,0,0,
SKU1194,2022-08-27,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,46440,1288,3434.0,0,0,0,
SKU1229,2022-09-03,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,46937,1292,4030.0,1524.0,5798.23394593212,271921.0,6.0
SKU1203,2022-09-10,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,38951,1083,2856.0,0,0,0,
SKU1229,2022-10-01,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,40730,1214,3230.0,565.0,1420.454224504852,74041.0,6.0
SKU1196,2022-10-15,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,43290,1567,4407.0,0,0,0,
SKU1207,2022-10-29,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,43487,1223,3532.0,0,0,0,
SKU1194,2022-11-05,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,45689,1353,3471.0,0,0,0,
SKU1203,2022-11-12,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,41143,1278,3532.0,0,0,0,
SKU1197,2022-12-03,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,40727,1241,4123.0,0,0,0,
SKU1209,2021-02-13,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,7687,951,3724.0,0,0,0,
SKU1200,2021-02-27,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,9202,1135,3918.0,0,0,0,
SKU1224,2021-06-12,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,9725,1287,3212.0,0,0,0,
SKU1198,2021-06-19,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,9756,1026,3021.0,0,0,0,
SKU1208,2021-07-31,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,18857,1650,6600.0,0,0,0,
SKU1216,2021-10-09,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,30379,2387,6166.0,0,0,0,
SKU1193,2022-01-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,36964,2728,8178.0,0,0,0,
SKU1207,2022-02-05,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,21051,1816,5834.0,0,0,0,
SKU1209,2022-05-14,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,29633,2101,5794.0,0,0,0,
SKU1214,2022-06-18,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,34820,2415,5502.0,0,0,0,
SKU1206,2022-08-13,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,25110,1740,4705.0,0,0,0,
SKU1191,2022-09-17,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,35813,1954,3990.0,0,0,0,
SKU1195,2022-10-29,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,37678,2256,6101.0,0,0,0,
SKU1221,2022-11-19,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,45090,2800,7126.0,0,0,0,
SKU1222,2022-12-03,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,37562,2637,6364.0,0,0,0,
SKU1207,2022-12-10,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,40980,2628,6213.0,0,0,0,
SKU1199,2021-01-30,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1206,2021-02-13,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1209,2021-05-08,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1226,2021-07-03,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0.0,0,0,0,
SKU1229,2021-07-10,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0.0,0,0,0,
SKU1205,2021-07-17,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1195,2021-10-23,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1200,2021-10-30,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1193,2021-12-18,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1211,2021-12-25,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,0,0,0.0,0,0,0,
SKU1196,2022-01-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1216,2022-02-05,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,0,0,0.0,0,0,0,
SKU1191,2022-02-26,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1219,2022-04-23,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,0,0,0.0,0,0,0,
SKU1203,2022-05-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1228,2022-06-04,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0.0,1235.0,2688.184871920632,84270.0,4.0
SKU1192,2022-06-25,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1193,2022-09-03,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1197,2022-12-03,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1192,2022-12-10,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1219,2022-12-31,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,0,0,0.0,0,0,0,
SKU1208,2021-01-09,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,9587,539,607.0,0,0,0,
SKU1191,2021-04-10,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,13640,670,2017.0,0,0,0,
SKU1210,2021-05-29,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,31446,1537,4209.0,0,0,0,
SKU1191,2021-06-05,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,26278,1151,4129.0,0,0,0,
SKU1194,2021-07-17,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,14363,753,2234.0,0,0,0,
SKU1208,2021-08-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,14782,836,2446.0,0,0,0,
SKU1221,2022-01-22,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,36210,1484,5046.0,0,0,0,
SKU1203,2022-03-12,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,24684,1094,3915.0,0,0,0,
SKU1214,2022-04-09,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,33782,1316,4353.0,0,0,0,
SKU1208,2022-11-05,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,35398,1190,2438.0,0,0,0,
SKU1195,2022-12-10,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,47084,1624,3225.0,0,0,0,
SKU1206,2021-01-23,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1192,2021-03-13,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1200,2021-04-03,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1201,2021-05-01,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1193,2021-07-03,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1219,2021-07-31,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,0,0,0.0,0,0,0,
SKU1195,2021-08-28,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1219,2021-09-11,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,0,0,0.0,0,0,0,
SKU1220,2021-10-16,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,0,0,0.0,0,0,0,
SKU1201,2022-02-12,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,1028.0,0,0,0,
SKU1204,2022-02-19,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1210,2022-03-19,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1210,2022-07-30,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1226,2022-08-20,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0.0,0,0,0,
SKU1201,2022-08-27,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1194,2022-11-05,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1202,2022-11-26,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1207,2022-12-10,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1202,2022-12-17,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1210,2021-01-09,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1196,2021-02-13,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1205,2021-02-20,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1195,2021-03-13,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1199,2021-04-03,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1193,2021-05-01,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1195,2021-10-02,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1208,2021-10-09,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1200,2021-10-16,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1207,2021-10-23,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1214,2021-12-18,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,0,0,0.0,0,0,0,
SKU1202,2022-01-15,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1191,2022-01-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1206,2022-03-05,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1198,2022-03-26,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1196,2022-04-23,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1200,2022-05-07,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1193,2022-09-10,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1199,2022-10-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1204,2022-12-24,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1207,2021-01-23,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1205,2021-02-20,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1193,2021-03-06,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1204,2021-03-13,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1193,2021-04-10,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1203,2021-05-01,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1204,2021-05-08,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1208,2021-05-29,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1194,2021-10-02,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1198,2021-10-09,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1205,2021-10-30,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1227,2021-11-20,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0.0,0,0,0,
SKU1191,2021-12-18,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1204,2022-01-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1199,2022-03-26,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1195,2022-04-30,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1201,2022-05-28,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1209,2022-06-04,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1205,2022-07-16,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1201,2022-09-24,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1206,2022-10-01,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1205,2022-12-17,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1196,2021-02-20,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1204,2021-02-27,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1221,2021-06-12,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0.0,0,0,0,
SKU1206,2021-06-26,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0.0,0,0,0,
SKU1196,2021-08-14,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1193,2021-08-28,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
SKU1191,2021-12-11,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0.0,0,0,0,
