SKU_ID,Date,Page_traffic,Revenue($),Unit_price,Units_sold,Segment,1_Star_Rating,2_Star_Rating,3_Star_Rating,4_Star_Rating,5_Star_Rating,Image_Count,Bullet_Count,Title_Count,Description_Length,num_unique_Search_Terms,Organic Search Rank,Num_of_Promotions,Sum of Spend,Online_Clicks,Online_Cost,Online_Impressions,num_unique_campaigns,Clicks_video,Cost_video,Impressions_video,num_unique_campaigns_offline,Units_sold>1000
SKU1162,2022-08-20,4748.0,40723,31.32538461538461,1300,Skincare,41.0,43.0,153.0,325.0,2444.0,10.0,6.0,74.0,62.0,10.0,23.0,0.0,0.0,1228.0,4192.865335742542,146575.0,4.0,0.0,0.0,0.0,0.0,1
SKU28,2022-09-24,3002.0,22320,22.56825075834176,989,Makeup,122.0,96.0,232.0,507.0,3004.0,4.0,6.0,88.0,59.0,2.0,42.0,0.0,0.0,475.0,1402.581622570093,72392.0,4.0,0.0,0.0,0.0,0.0,0
SKU1337,2022-04-02,2895.0,30226,26.67784642541924,1133,Skincare,96.0,59.0,130.0,279.0,1917.0,14.0,7.0,100.0,209.0,6.0,6.0,0.0,0.0,897.0,2840.177462719508,113549.0,4.0,4791.0,56344.76,5344861.0,2.0,1
SKU1560,2022-01-22,5949.0,31570,19.20316301703163,1644,Hair Care,10.0,12.0,25.0,74.0,494.0,8.0,8.0,125.0,221.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3219.0,40244.28,3856872.0,2.0,1
SKU1072,2022-11-05,371.0,0,20.90566037735849,0,Makeup,104.0,64.0,192.0,453.0,2933.0,0.0,6.0,80.0,104.0,5.0,39.0,0.0,0.0,523.0,1076.71967322329,89151.0,4.0,0.0,0.0,0.0,0.0,0
SKU361,2022-03-26,3256.0,27431,21.82259347653142,1257,Makeup,0.0,0.0,0.0,0.0,0.0,7.0,7.0,125.0,221.0,0.0,30.0,1.0,1371.664204866952,0.0,0.0,0.0,0.0,6024.0,77040.81,7539723.0,2.0,1
SKU173,2021-08-14,5703.0,25868,14.95260115606937,1730,Skincare,15.0,0.0,0.0,0.0,0.0,8.0,5.0,91.0,54.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9880.0,102695.19,8531176.0,4.0,1
SKU1901,2021-01-30,1021.0,7361,19.47354497354497,378,Hair Care,67.0,53.0,143.0,294.0,1807.0,12.0,6.0,66.0,124.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU469,2022-08-27,473.0,28495,47.33388704318937,602,Makeup,143.0,98.0,266.0,558.0,3836.0,16.0,7.0,139.0,123.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU386,2021-05-29,3289.0,18810,14.58139534883721,1290,Makeup,67.0,33.0,89.0,150.0,995.0,10.0,6.0,86.0,65.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU1099,2022-02-12,4833.0,37985,24.84303466317855,1529,Makeup,80.0,63.0,150.0,310.0,2055.0,6.0,6.0,81.0,108.0,9.0,23.0,0.0,0.0,1622.0,3776.587497186518,200119.0,4.0,5379.0,61559.15,6156021.0,2.0,1
SKU1479,2021-01-23,6202.0,20140,22.10757409440176,911,Hair Care,53.0,40.0,110.0,241.0,1626.0,11.0,7.0,120.0,196.0,9.0,27.0,1.0,68.83864262060963,1334.0,2541.856379049859,337719.0,2.0,0.0,0.0,0.0,0.0,0
SKU1501,2022-09-17,2583.0,20392,19.16541353383459,1064,Makeup,74.0,52.0,125.0,291.0,1848.0,8.0,5.0,118.0,209.0,5.0,3.0,0.0,0.0,433.0,1146.468148880937,55728.0,2.0,0.0,0.0,0.0,0.0,1
SKU1633,2021-04-17,3342.0,14545,31.27956989247312,465,Skincare,0.0,0.0,21.0,56.0,334.0,9.0,5.0,85.0,59.0,7.0,14.0,0.0,0.0,1310.0,3436.242866469504,267053.0,2.0,0.0,0.0,0.0,0.0,0
SKU1859,2021-03-06,4400.0,18729,14.80553359683794,1265,Makeup,32.0,27.0,74.0,148.0,891.0,9.0,6.0,88.0,64.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU327,2021-01-23,4768.0,12636,17.59888579387187,718,Makeup,0.0,0.0,0.0,0.0,0.0,11.0,6.0,67.0,125.0,4.0,26.0,0.0,0.0,1354.0,2941.814781531999,262418.0,2.0,0.0,0.0,0.0,0.0,0
SKU950,2022-10-22,954.0,26247,41.2688679245283,636,Skincare,0.0,0.0,0.0,0.0,0.0,0.0,8.0,172.0,158.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU252,2022-04-23,4234.0,41674,21.72784150156413,1918,Skincare,93.0,80.0,192.0,382.0,2209.0,13.0,7.0,113.0,209.0,4.0,28.0,0.0,0.0,866.0,3214.851393288302,189331.0,6.0,4791.0,56344.76,5344861.0,2.0,1
SKU119,2022-04-16,3845.0,28918,24.88640275387263,1162,Skincare,87.0,58.0,172.0,390.0,2625.0,11.0,6.0,70.0,148.0,4.0,15.0,0.0,0.0,1180.0,4810.08270434019,213886.0,4.0,6149.0,77040.81,7539723.0,2.0,1
SKU1557,2022-09-03,3295.0,15394,17.12347052280311,899,Makeup,104.0,74.0,213.0,424.0,2706.0,16.0,7.0,141.0,123.0,0.0,8.0,0.0,0.0,792.0,2945.412183508626,155625.0,4.0,0.0,0.0,0.0,0.0,0
SKU1827,2021-09-18,4302.0,19618,20.54240837696335,955,Makeup,59.0,42.0,120.0,217.0,1558.0,0.0,6.0,77.0,99.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,11557.0,130779.05,10922773.0,6.0,0
SKU293,2021-06-05,2206.0,28530,14.01277013752456,2036,Makeup,29.0,19.0,54.0,101.0,480.0,7.0,8.0,127.0,221.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU1724,2021-06-05,2716.0,21509,26.95363408521303,798,Makeup,37.0,23.0,44.0,75.0,692.0,0.0,8.0,159.0,158.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU1093,2022-01-22,2944.0,9697,12.4002557544757,782,Makeup,65.0,47.0,85.0,175.0,1004.0,16.0,8.0,162.0,158.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3219.0,40244.28,3856872.0,2.0,0
SKU440,2022-04-30,3433.0,22655,26.55920281359906,853,Skincare,0.0,0.0,0.0,0.0,0.0,0.0,8.0,165.0,158.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4330.0,56344.76,5344861.0,4.0,0
SKU1816,2021-12-18,3506.0,12758,11.04588744588745,1155,Skincare,122.0,87.0,242.0,517.0,3497.0,0.0,8.0,160.0,158.0,10.0,23.0,0.0,0.0,613.0,2154.332509704005,130090.0,2.0,0.0,0.0,0.0,0.0,1
SKU71,2022-06-04,2604.0,31989,31.2392578125,1024,Skincare,150.0,106.0,326.0,646.0,4194.0,9.0,7.0,152.0,186.0,3.0,20.0,0.0,0.0,976.0,4425.109591949112,251176.0,4.0,0.0,0.0,0.0,0.0,1
SKU1274,2022-11-19,6084.0,45838,17.83579766536965,2570,Hair Care,50.0,21.0,53.0,141.0,1119.0,12.0,6.0,106.0,203.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU133,2021-04-24,5642.0,39108,22.37299771167048,1748,Skincare,48.0,42.0,100.0,190.0,1026.0,8.0,5.0,125.0,221.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU588,2021-04-24,957.0,17065,17.6109391124871,969,Makeup,68.0,47.0,77.0,184.0,1107.0,14.0,6.0,92.0,61.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU297,2021-02-13,2976.0,20495,18.36469534050179,1116,Hair Care,33.0,17.0,70.0,163.0,1245.0,8.0,8.0,125.0,221.0,6.0,3.0,0.0,0.0,1347.0,2613.855738883068,306173.0,2.0,0.0,0.0,0.0,0.0,1
SKU1930,2022-12-03,2009.0,31792,33.71367974549311,943,Makeup,67.0,40.0,173.0,273.0,1677.0,7.0,8.0,125.0,221.0,1.0,12.0,0.0,0.0,658.0,3893.52430353141,159322.0,2.0,0.0,0.0,0.0,0.0,0
SKU477,2022-04-23,5133.0,25221,19.31163859111792,1306,Makeup,53.0,51.0,163.0,298.0,1895.0,0.0,6.0,76.0,97.0,2.0,3.0,1.0,965.2517975612604,660.0,1775.76036501138,142373.0,4.0,4791.0,56344.76,5344861.0,2.0,1
SKU772,2021-05-22,3198.0,15721,11.98246951219512,1312,Skincare,29.0,22.0,65.0,124.0,780.0,12.0,5.0,83.0,60.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU950,2021-03-13,823.0,8790,21.81141439205955,403,Skincare,0.0,0.0,0.0,0.0,0.0,0.0,8.0,172.0,158.0,0.0,18.0,1.0,137.6553373323951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU133,2021-04-03,5103.0,29485,21.72807663964628,1357,Skincare,48.0,42.0,100.0,190.0,1026.0,8.0,5.0,125.0,221.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU92,2022-04-16,4569.0,21318,14.92857142857143,1428,Hair Care,0.0,8.0,16.0,0.0,0.0,7.0,5.0,84.0,58.0,0.0,18.0,1.0,276.8121752023054,651.0,1889.624050700203,162332.0,4.0,6149.0,77040.81,7539723.0,2.0,1
SKU1087,2021-08-21,5893.0,32382,18.0,1799,Makeup,67.0,51.0,153.0,356.0,2612.0,0.0,6.0,80.0,89.0,8.0,3.0,0.0,0.0,661.0,2306.082537299357,101747.0,2.0,6375.0,77040.81,7539723.0,2.0,1
SKU440,2021-07-17,2751.0,107,0.7867647058823529,136,Skincare,0.0,0.0,0.0,0.0,0.0,0.0,8.0,165.0,158.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU1680,2021-05-15,2022.0,16667,18.70594837261504,891,Makeup,19.0,11.0,34.0,68.0,442.0,12.0,7.0,113.0,209.0,3.0,4.0,0.0,0.0,968.0,3270.66210307692,156122.0,2.0,0.0,0.0,0.0,0.0,0
SKU1868,2021-03-20,2049.0,8366,9.410573678290215,889,Skincare,0.0,0.0,25.0,59.0,384.0,6.0,6.0,92.0,59.0,5.0,33.0,1.0,222.8530591036142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU1544,2021-03-13,4320.0,27046,32.82281553398058,824,Makeup,0.0,0.0,0.0,0.0,0.0,13.0,6.0,90.0,67.0,1.0,25.0,0.0,0.0,1314.0,3318.827751018024,288672.0,2.0,0.0,0.0,0.0,0.0,0
SKU772,2022-09-03,3191.0,23365,18.85794995964487,1239,Skincare,62.0,55.0,165.0,285.0,1775.0,12.0,5.0,83.0,60.0,4.0,24.0,0.0,0.0,836.0,2889.424847759857,121385.0,4.0,0.0,0.0,0.0,0.0,1
SKU605,2022-09-24,3206.0,41072,28.13150684931507,1460,Makeup,0.0,0.0,0.0,0.0,0.0,5.0,5.0,79.0,58.0,2.0,34.0,0.0,0.0,436.0,1151.994735453616,57895.0,2.0,0.0,0.0,0.0,0.0,1
SKU140,2022-01-01,6020.0,30931,18.8373934226553,1642,Skincare,108.0,73.0,181.0,345.0,2033.0,10.0,7.0,151.0,157.0,3.0,22.0,0.0,0.0,667.0,2025.32691971246,76748.0,4.0,5379.0,61559.15,6156021.0,2.0,1
SKU950,2021-08-28,3356.0,8142,17.66160520607375,461,Skincare,0.0,0.0,0.0,0.0,0.0,0.0,8.0,172.0,158.0,0.0,22.0,1.0,615.1352383763273,0.0,0.0,0.0,0.0,7236.0,83014.05,7458220.0,2.0,0
SKU844,2021-03-27,4536.0,24193,18.93035993740219,1278,Makeup,31.0,17.0,0.0,0.0,0.0,9.0,8.0,126.0,221.0,1.0,3.0,0.0,0.0,780.0,2007.104671179343,207900.0,2.0,0.0,0.0,0.0,0.0,1
SKU252,2022-07-23,2797.0,29846,20.92987377279102,1426,Skincare,103.0,80.0,200.0,409.0,2276.0,13.0,7.0,113.0,209.0,1.0,18.0,0.0,0.0,388.0,998.2384313936695,49997.0,2.0,0.0,0.0,0.0,0.0,1
SKU1024,2021-12-04,4892.0,21240,13.80116959064327,1539,Skincare,59.0,40.0,116.0,263.0,1882.0,0.0,8.0,163.0,158.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4330.0,56344.76,5344861.0,4.0,1
SKU649,2022-03-12,2169.0,12794,22.56437389770723,567,Skincare,47.0,27.0,49.0,117.0,668.0,5.0,5.0,84.0,58.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5744.0,63978.2,6594469.0,2.0,0
SKU1799,2021-10-16,1115.0,2887,18.6258064516129,155,Makeup,22.0,19.0,62.0,153.0,918.0,0.0,8.0,166.0,158.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8049.0,96500.0,7413097.0,2.0,0
SKU1909,2021-02-06,2334.0,23872,22.18587360594795,1076,Makeup,74.0,58.0,160.0,325.0,2052.0,0.0,8.0,163.0,158.0,10.0,22.0,1.0,111.5944800479084,619.0,1457.424633394097,125416.0,2.0,0.0,0.0,0.0,0.0,1
SKU190,2021-12-11,3443.0,19639,21.86971046770601,898,Makeup,45.0,32.0,97.0,215.0,1319.0,7.0,6.0,87.0,60.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU54,2022-02-05,6582.0,35683,16.792,2125,Hair Care,50.0,37.0,91.0,144.0,818.0,0.0,8.0,159.0,158.0,6.0,12.0,0.0,0.0,566.0,1531.199436473204,100551.0,2.0,5379.0,61559.15,6156021.0,2.0,1
SKU1387,2021-02-20,4183.0,25927,17.47102425876011,1484,Makeup,17.0,12.0,37.0,63.0,282.0,0.0,6.0,77.0,98.0,8.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU389,2021-07-31,704.9161659017288,7466,21.7667638483965,343,Skincare,62.0,33.0,54.0,69.0,333.0,7.0,6.0,84.0,62.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,6375.0,77040.81,7539723.0,2.0,0
SKU1841,2021-05-29,3415.0,18145,68.73106060606061,264,Hair Care,22.0,10.0,22.0,31.0,297.0,9.0,6.0,88.0,61.0,2.0,3.0,0.0,0.0,834.0,3134.265462018768,148742.0,2.0,0.0,0.0,0.0,0.0,0
SKU1431,2022-03-19,5478.0,26540,20.79937304075235,1276,Skincare,210.0,140.0,387.0,810.0,5706.0,9.0,8.0,126.0,149.0,10.0,3.0,1.0,680.8211966435055,795.0,1973.655573722346,180556.0,4.0,5744.0,63978.2,6594469.0,2.0,1
SKU1827,2022-06-25,3846.0,19540,25.57591623036649,764,Makeup,79.0,49.0,147.0,270.0,1864.0,0.0,6.0,77.0,99.0,5.0,25.0,0.0,0.0,622.0,2408.143726026152,103910.0,4.0,0.0,0.0,0.0,0.0,0
SKU844,2022-04-16,2232.0,26602,34.23680823680824,777,Makeup,58.0,37.0,54.0,59.0,0.0,9.0,8.0,126.0,221.0,2.0,19.0,0.0,0.0,645.0,2319.104817235456,147008.0,4.0,6149.0,77040.81,7539723.0,2.0,0
SKU619,2022-04-16,3134.0,19636,20.7568710359408,946,Makeup,0.0,0.0,0.0,0.0,0.0,0.0,8.0,158.0,158.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6149.0,77040.81,7539723.0,2.0,0
SKU1546,2021-04-24,178.0,0,20.90566037735849,0,Makeup,0.0,0.0,0.0,0.0,0.0,6.0,6.0,86.0,61.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU1036,2022-02-19,3295.0,28927,20.45756718528996,1414,Makeup,116.0,63.0,186.0,373.0,2745.0,12.0,8.0,126.0,221.0,11.0,5.0,0.0,0.0,406.0,1677.094757561443,86253.0,2.0,5379.0,61559.15,6156021.0,2.0,1
SKU373,2022-11-26,2512.0,27712,21.49883630721489,1289,Makeup,0.0,0.0,0.0,0.0,0.0,8.0,5.0,83.0,54.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU605,2022-08-06,3974.0,33854,22.98302783435166,1473,Makeup,0.0,0.0,0.0,0.0,0.0,5.0,5.0,79.0,58.0,4.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU451,2022-04-16,846.3716440601326,17171,41.88048780487805,410,Hair Care,39.0,30.0,80.0,165.0,1128.0,0.0,8.0,162.0,158.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,6149.0,77040.81,7539723.0,2.0,0
SKU542,2021-07-31,4580.0,15521,16.30357142857143,952,Makeup,47.0,26.0,61.0,164.0,1047.0,10.0,6.0,75.0,131.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,6375.0,77040.81,7539723.0,2.0,0
SKU1548,2021-04-17,2279.0,30932,25.45843621399177,1215,Skincare,17.0,12.0,33.0,52.0,369.0,8.0,6.0,94.0,59.0,6.0,21.0,0.0,0.0,1466.0,3800.267560249514,353603.0,2.0,0.0,0.0,0.0,0.0,1
SKU1633,2022-12-31,3591.0,24517,22.84902143522833,1073,Skincare,0.0,11.0,47.0,119.0,670.0,9.0,5.0,85.0,59.0,5.0,43.0,0.0,0.0,924.0,2564.439968846349,161142.0,4.0,0.0,0.0,0.0,0.0,1
SKU619,2022-05-14,3328.0,22095,21.26564003849856,1039,Makeup,0.0,0.0,0.0,0.0,0.0,0.0,8.0,158.0,158.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU473,2022-04-02,3813.0,18432,19.88349514563107,927,Makeup,91.0,69.0,214.0,471.0,3291.0,0.0,6.0,81.0,105.0,6.0,24.0,1.0,0.0,545.0,1787.009614241653,87545.0,4.0,4791.0,56344.76,5344861.0,2.0,0
SKU327,2022-09-03,3606.0,39141,29.9243119266055,1308,Makeup,35.0,14.0,30.0,0.0,0.0,11.0,6.0,67.0,125.0,2.0,26.0,0.0,0.0,867.0,3134.354238658713,149930.0,4.0,0.0,0.0,0.0,0.0,1
SKU1799,2022-05-07,1068.0,1509,15.55670103092783,97,Makeup,23.0,20.0,66.0,173.0,1076.0,0.0,8.0,166.0,158.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU859,2021-11-20,3979.0,39405,25.97560975609756,1517,Makeup,28.0,35.0,45.0,80.0,690.0,0.0,6.0,81.0,108.0,0.0,3.0,0.0,0.0,1263.0,5289.022498510805,203848.0,4.0,5744.0,63978.2,6594469.0,2.0,1
SKU1731,2021-06-19,1138.647888443814,17040,31.91011235955056,534,Skincare,80.0,54.0,139.0,307.0,1949.0,12.0,7.0,117.0,209.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU542,2022-04-09,4257.0,17793,15.94354838709677,1116,Makeup,84.0,45.0,111.0,287.0,1857.0,10.0,6.0,75.0,131.0,0.0,32.0,1.0,561.2265350582452,0.0,0.0,0.0,0.0,3479.0,40244.28,3856872.0,2.0,1
SKU998,2022-03-19,3413.0,22412,15.01138647019424,1493,Makeup,78.0,56.0,142.0,283.0,1744.0,14.0,7.0,122.0,209.0,5.0,24.0,1.0,224.7846479748421,0.0,0.0,0.0,0.0,5744.0,63978.2,6594469.0,2.0,1
SKU1410,2022-01-22,5213.0,17884,11.75805391190007,1521,Hair Care,73.0,53.0,135.0,257.0,1499.0,7.0,8.0,129.0,221.0,3.0,23.0,0.0,0.0,403.0,1042.15219230171,90825.0,2.0,3219.0,40244.28,3856872.0,2.0,1
SKU1999,2022-06-04,1070.0,15710,17.49443207126949,898,Makeup,90.0,65.0,199.0,372.0,2196.0,8.0,8.0,127.0,221.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU1468,2022-10-08,1854.0,25719,30.25764705882353,850,Makeup,162.0,109.0,295.0,677.0,4460.0,9.0,5.0,127.0,221.0,11.0,34.0,0.0,0.0,496.0,1513.941380015899,70919.0,2.0,0.0,0.0,0.0,0.0,0
SKU209,2022-05-14,1313.0,17915,11.01106330669945,1627,Makeup,92.0,72.0,177.0,359.0,1984.0,11.0,7.0,119.0,209.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU995,2022-04-30,5186.0,35934,24.850622406639,1446,Makeup,97.0,77.0,201.0,437.0,2847.0,10.0,7.0,152.0,186.0,7.0,29.0,0.0,0.0,1023.0,3642.900622223945,188805.0,4.0,4330.0,56344.76,5344861.0,4.0,1
SKU1924,2022-03-26,3952.0,30021,23.86406995230525,1258,Makeup,55.0,38.0,83.0,168.0,1109.0,8.0,7.0,118.0,209.0,0.0,19.0,0.0,0.0,844.0,2143.546959420467,140182.0,4.0,6024.0,77040.81,7539723.0,2.0,1
SKU1539,2021-05-08,1439.0,8832,11.90296495956873,742,Skincare,85.0,63.0,166.0,371.0,2695.0,6.0,6.0,89.0,141.0,8.0,27.0,0.0,0.0,540.0,1683.562279833541,65646.0,2.0,0.0,0.0,0.0,0.0,0
SKU1715,2021-04-10,2591.0,20015,19.24519230769231,1040,Makeup,70.0,61.0,138.0,248.0,1418.0,7.0,6.0,90.0,62.0,3.0,17.0,0.0,0.0,983.0,2803.947850851756,268296.0,2.0,0.0,0.0,0.0,0.0,1
SKU1948,2022-10-29,3300.0,31601,30.2112810707457,1046,Skincare,186.0,134.0,349.0,722.0,4503.0,8.0,7.0,129.0,209.0,7.0,24.0,0.0,0.0,1115.0,4834.127498493136,247355.0,4.0,0.0,0.0,0.0,0.0,1
SKU48,2021-01-02,4211.0,30750,20.28364116094987,1516,Skincare,0.0,0.0,0.0,0.0,0.0,0.0,6.0,70.0,86.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU402,2021-12-04,2173.0,31723,29.50976744186046,1075,Makeup,78.0,45.0,105.0,202.0,1243.0,10.0,6.0,72.0,129.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4330.0,56344.76,5344861.0,4.0,1
SKU603,2021-09-11,4601.0,31563,18.43633177570094,1712,Makeup,18.0,12.0,35.0,50.0,396.0,3.0,6.0,85.0,62.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10579.0,111171.56,9223813.0,4.0,1
SKU271,2021-07-17,3596.0,14664,16.99188876013905,863,Makeup,23.0,18.0,70.0,138.0,1133.0,10.0,8.0,126.0,221.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU125,2021-03-27,3548.0,19847,22.94450867052023,865,Makeup,21.0,13.0,45.0,92.0,742.0,13.0,7.0,137.0,209.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU1229,2022-11-12,3364.0,39871,18.68369259606373,2134,Skincare,198.0,146.0,383.0,806.0,5343.0,16.0,7.0,139.0,211.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU844,2022-10-29,3532.0,43487,35.55764513491415,1223,Makeup,66.0,38.0,69.0,75.0,202.0,9.0,8.0,126.0,221.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU1011,2022-11-19,5138.0,41109,18.9792243767313,2166,Makeup,75.0,50.0,118.0,237.0,1672.0,5.0,5.0,91.0,59.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU1036,2021-08-07,2473.0,25842,17.13660477453581,1508,Makeup,100.0,60.0,159.0,352.0,2592.0,12.0,8.0,126.0,221.0,16.0,5.0,1.0,212.9629537313066,0.0,0.0,0.0,0.0,5812.0,70287.25,7108033.0,2.0,1
SKU1376,2021-04-24,5161.0,33610,21.98168737737083,1529,Makeup,28.0,23.0,62.0,146.0,1111.0,12.0,7.0,118.0,209.0,10.0,20.0,1.0,189.125587759487,891.0,1568.008236284429,134515.0,2.0,0.0,0.0,0.0,0.0,1
SKU756,2022-08-27,2666.0,44274,38.83684210526316,1140,Skincare,185.0,141.0,347.0,750.0,5039.0,9.0,8.0,126.0,221.0,11.0,30.0,0.0,0.0,1471.0,4766.978999833996,226489.0,6.0,0.0,0.0,0.0,0.0,1
SKU1909,2021-08-14,3918.0,21703,23.21176470588235,935,Makeup,93.0,76.0,204.0,425.0,2800.0,0.0,8.0,163.0,158.0,3.0,21.0,1.0,435.2492669668703,659.0,1655.732244219272,125725.0,2.0,9880.0,102695.19,8531176.0,4.0,0
SKU140,2022-05-07,4191.0,25373,16.6053664921466,1528,Skincare,118.0,80.0,196.0,390.0,2327.0,10.0,7.0,151.0,157.0,3.0,36.0,0.0,0.0,668.0,2569.307940332153,85276.0,4.0,0.0,0.0,0.0,0.0,1
SKU209,2022-03-12,3239.0,25893,13.17039674465921,1966,Makeup,71.0,60.0,138.0,267.0,1459.0,11.0,7.0,119.0,209.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,5744.0,63978.2,6594469.0,2.0,1
SKU735,2022-04-02,3880.0,22788,15.83599722029187,1439,Makeup,89.0,63.0,158.0,227.0,936.0,8.0,8.0,127.0,221.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4791.0,56344.76,5344861.0,2.0,1
SKU1512,2022-11-26,3404.0,20649,19.66571428571429,1050,Hair Care,74.0,45.0,97.0,153.0,843.0,13.0,7.0,111.0,209.0,4.0,26.0,0.0,0.0,708.0,3201.784342203871,92290.0,4.0,0.0,0.0,0.0,0.0,1
SKU1474,2021-04-10,4637.0,25085,31.35625,800,Makeup,75.0,55.0,140.0,280.0,1757.0,16.0,7.0,95.0,123.0,8.0,20.0,0.0,0.0,1451.0,3302.084711762212,315897.0,2.0,0.0,0.0,0.0,0.0,0
SKU1841,2022-08-06,3421.0,17145,23.58321870701513,727,Hair Care,70.0,41.0,116.0,198.0,1330.0,9.0,6.0,88.0,61.0,4.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU1080,2022-07-02,1733.0,9611,8.124260355029586,1183,Skincare,137.0,92.0,221.0,493.0,3712.0,8.0,8.0,126.0,205.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU1162,2022-07-02,3523.0,25478,26.51196670135276,961,Skincare,41.0,42.0,144.0,309.0,2325.0,10.0,6.0,74.0,62.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU821,2021-03-20,2084.0,11066,23.24789915966387,476,Makeup,29.0,25.0,66.0,155.0,971.0,12.0,6.0,86.0,65.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU1112,2021-08-21,6140.0,25485,21.76345004269855,1171,Skincare,68.0,57.0,175.0,328.0,2276.0,12.0,6.0,92.0,184.0,6.0,3.0,1.0,647.0180264026673,862.0,2607.984468617622,130207.0,4.0,6375.0,77040.81,7539723.0,2.0,1
